protein_id	WT_t1	WT_t2	WT_t3	WT_t4	HetEd_t1	HetEd_t2	HetEd_t3	HetEd_t4	HomEd_t1	HomEd_t2	HomEd_t3	HomEd_t4	HetRev_t1	HetRev_t2	HetRev_t3	HetRev_t4	HomRev_t1	HomRev_t2	HomRev_t3	HomRev_t4
PROT_0861	20.1894	21.0151	20.6752	20.9088	20.3285	20.7937	20.7607	21.2491	20.7373	20.6076	21.2219	20.8892	20.5021	21.0318	21.2957	21.0509	20.8428	21.3409	20.7876	
PROT_0862	23.237	23.6239	23.7092		23.7063	23.6575	23.5844	23.7716	23.7529	23.4367	23.4731	23.8408	23.2034	23.7948	23.1013	23.5004		23.5326	23.6042	23.4917
PROT_0863	21.9203	22.123	22.3657	22.4967	22.4271	23.0373	22.5612	22.7624	22.411		22.3858	22.0436	22.3844	22.2991	22.5947	22.1504	21.9511	22.1078	21.9448	22.1769
PROT_0864	20.8102	20.492	21.0336		20.9629	20.8885		20.911	21.0856		21.1778	20.8196	20.4951	20.6717	20.5736	20.4239	21.0215	20.5791	20.4925	20.444
PROT_0865	21.1254	20.7759	21.0038	20.9305	20.7456	20.7269	20.7945	20.4845	21.0678	21.2402	20.6365	21.1149	21.0523	20.9451	20.7843	20.9923	21.2067	21.2274		21.1634
PROT_0866	25.5395	25.2455	25.2703	25.2927	25.3471	25.3983	25.4417	25.4959	25.3744	25.2834	25.4361	25.4487	25.1357	25.6729	25.5663	25.742	25.1231	25.3896	25.1186	25.4192
PROT_0867	21.0747	21.3837	21.4922	21.1344	21.6604	21.4688	21.8024	21.3423	21.6293	21.9637	22.0393	21.6666	21.5697	21.5101	21.7361	21.5066	21.7083	21.6134	21.5477	21.6289
PROT_0868	26.6539	26.4547	26.6189	26.3738	26.4486	26.5939	26.3249	26.5107	26.4915	26.3821	26.3413	26.5551	26.2599	26.6944	26.3105	26.4484	26.4379	26.4448	26.5139	26.3988
PROT_0869	24.2513	24.3241	24.1538	24.4272	24.5771	24.3648	24.08	24.4583		24.383	24.3941	24.4001	24.222	24.4372	24.2227	24.7397	24.4471	24.8141	24.4808	24.304
PROT_0870	18.0739			18.2659		19.7426		19.491		19.6755	19.9652	20.1421		20.2082	20.041	19.7895	19.528	19.7891	19.9172	19.4494
PROT_0871	26.2942	26.4706	26.3701	26.3798	26.3842	26.3561	26.1751	26.0871	26.5981	26.3837	26.4205	26.4044	26.3729	26.5516	26.2927	26.2658	26.7794	26.0566	26.3849	26.2151
PROT_0872	23.9302	23.8815	23.9595	24.1272	24.3479		24.006		24.4872	24.0249	24.3068	24.1088	24.0614	24.1873	24.0	24.3284	22.8385	22.9781	23.0361	22.9726
PROT_0873	22.5103	22.2265	22.6264	22.4982	22.4734	22.4912	22.7511	22.6333	22.5025	22.452	22.6045	22.6902	21.9264	23.1404	22.4723	22.6123	22.3184	22.844	22.0619	22.1297
PROT_0874	23.6057	23.1619	23.6894	23.1936	23.5457	23.0571	23.4272	23.2962	23.5838	23.7211	23.8029	23.3776	23.3795	23.1968	23.5828	23.6128	23.5541	23.659	23.4613	23.5269
PROT_0875	24.5922	24.5112	24.3251	24.3542	24.5243	24.427	24.5109	24.7539	24.5082	24.6214	24.4941	24.4026	24.4258	25.0483	24.8302	24.9013	24.5941	24.6121	24.6916	24.5366
PROT_0876	24.7054	24.3226	24.6824	24.6492	24.4591	24.5146	24.4057	24.3885	23.9889	23.4812	23.7918	23.8789	24.5572	24.0733	24.7065	24.629	24.681	24.5717	24.955	24.6792
PROT_0877	25.1685	24.402	24.693	24.4966	24.8243	24.5853	24.6802	24.6115	25.1798	24.852	25.0245	24.8034	24.6189	24.7354	25.0841	24.8597	24.754		24.5008	24.4608
PROT_0878	23.1352	23.3519	22.449	22.7965	22.9282	23.1203	22.826	22.9431	22.9115	22.8331	22.7182	23.2404	22.8937	22.9517	23.1308	22.8963	22.6274	22.5505	23.21	22.7986
PROT_0879	22.5462	23.2348	22.4218	22.8321	22.4527	23.0255	22.5277	22.7466	22.4242	22.664	22.7043	22.6577	22.5624	23.0785	22.7831	22.9696	22.7163	23.0976	22.9987	22.9118
PROT_0880	21.7425	21.5759	21.0159	21.4203	21.5734	21.4672		21.3637	21.4188	21.5857	20.8604	21.186	22.0328	21.4462	21.5643	21.2194	21.1415	21.5139	21.1014	21.1295
PROT_0881	24.6716	24.7717	24.775	24.9563	24.9847	25.098	24.9629	25.0298	24.9418	24.9271	25.0205	24.9421	24.8112	24.8761	24.9513	25.2112	24.9185	24.956	25.381	25.233
PROT_0882		18.6707			18.9811	19.1951	19.0657	18.964		19.1937		20.0295	19.0604	18.8704		19.202		19.3391	19.1012	19.0691
PROT_0883	23.9154	23.6812	23.828	23.8407	24.0574	24.2133	24.1924	23.986	23.918	23.9221	23.9762	24.4904	24.1385	24.1739	23.6119	24.0553	24.2061	23.818	23.9547	24.0811
PROT_0884	21.2536	21.4506	21.2148	21.3817	21.4508	21.3575	21.6583	21.2607	21.5896	21.2569	21.1361	21.2169	21.3874	21.2359	21.4197	21.4583	21.3176	21.1874	21.2891	20.9917
PROT_0885	22.3483	22.3325	22.1955	22.7035	22.2642	22.3744	22.7223	22.4898	22.1945	22.2271	22.181	22.7665	22.4151	22.4638		22.3214	22.2474	22.4151	22.3569	22.4103
PROT_0886	21.5124	21.1229	21.3172	21.4218	21.4348	21.6395	21.8297	21.2976	21.7435	21.4892	21.567	21.4273	21.1812	21.7819	21.9935	21.1943	21.7187	21.2756	22.2219	21.1694
PROT_0887	23.4695	23.6221	24.0214	23.6749	24.0314	23.6639	23.881	23.8719	23.8351	23.4974	23.8176	23.695	23.9399	23.8936	23.9223	24.1939	23.7735	23.9475	23.7394	23.5413
PROT_0888	23.3063	23.3677	23.7935	23.0232	23.7912	23.1996	23.2994	23.4061	23.4888	22.9185	23.5279	23.4052	23.4631	23.5227	23.7351	23.6118	23.5829	23.3159	23.5814	23.3558
PROT_0889	19.4928	20.1165	20.5634	20.4851	19.9439	20.4105	20.0555	19.8759	20.1916	20.085	20.0129	20.2536	19.6103		20.41	20.5731	20.2361	20.1319	20.3607	20.7462
PROT_0890	23.2342	23.1209	23.5259	23.1966	23.542	23.1717	23.7854	23.3836	23.4292	23.5807	23.4275	23.3312	23.3158	23.403	23.7805	23.6008	23.3766	23.4436	23.7106	23.3007
PROT_0891	20.9801	20.2578		20.8094	20.8184		20.8564	20.8001	20.9061	21.1053	21.0325	20.865	20.8459	21.4985	20.8873	21.0658		21.5139	20.54	21.2556
PROT_0892	19.2319	19.0346	18.7755		19.4651	19.6617	20.3375	19.8778	19.3166		19.403	19.9322	18.5503			18.4722	19.1622	19.5449		
PROT_0893	25.1018	25.3348	25.5555	25.4708	24.7741	24.7915	25.023	24.9025	24.6482	24.9465	24.6822	24.5795	24.9641	25.4207	25.3278	25.1721	25.3369	25.3977	24.9165	25.0735
PROT_0894	26.2742	25.8836	26.1031	25.7414	26.2948	25.9132	26.0902	25.9095	26.112	25.676	26.3566	26.2032	26.2036	26.2386	26.4186	25.9689	26.4349	25.8539	26.0398	25.6372
PROT_0895		17.3962			16.1799									17.2459	16.8922		17.2122			
PROT_0896	23.1679	23.054	23.3193	23.1384	23.2225	23.1032	23.2741	22.8157	23.5419	23.5802	23.6501	23.405	22.9061	23.2745	23.1643	22.8996	23.1448		23.3806	23.0812
PROT_0897		22.5528	23.1554	22.39	22.6719	22.6875	23.0413	23.0658	22.8209	22.2856	22.7011	23.1149	22.9329	22.9078	23.1234	23.0312	22.5046	22.3812	22.8857	22.5731
PROT_0898	25.2824	25.2155	25.0515	25.0877	25.4362	25.1273	25.1309	25.3784	25.2157	24.9999	24.8456	24.8287	25.2402	25.339	25.2343	25.3974	25.0172	25.2436	25.1863	25.1232
PROT_0899	24.262	24.7961	24.5516	24.7933	24.4822	24.1406	24.646	24.745	24.3278	24.6136	24.6596	24.9768	24.5679	24.5878	24.8271	24.6857	24.766	24.5604	24.5606	24.1794
PROT_0900	25.5333	25.1109	25.78	25.2809	25.4292		25.9843	25.2777	25.3505	25.4613	25.6093	25.0451	24.9983	25.2097	25.2712	25.2881	25.2085	25.2065	25.3436	25.1015
PROT_0901	23.0159	22.9269	22.7484	22.4595	22.4107	22.932	22.7995	23.0074	22.6258	22.4599	22.239	22.5026	22.5188	22.4645	22.3768	22.5821	22.308	22.7117	22.4133	22.916
PROT_0902	23.33	23.0961	23.1476	23.3738	23.4278	23.6501	23.4286	23.345	23.2457	23.6485	23.5148	23.3052	23.3497	23.418	23.8125	23.7413	23.8065	23.566	23.3123	23.0402
PROT_0903	26.2051	26.5493	26.2365	26.4945	26.2574	26.3995	26.489	26.2712	26.4816	26.3829	26.572	26.6181	26.688	26.6388	26.4898	26.6089	26.3978	26.5487	26.6192	26.5024
PROT_0904	21.5245	21.5407	20.8052	21.4239	21.6828	21.2627	21.3328	21.2394	21.2821	21.2588	21.2877	21.1598	21.2183	21.3801	21.1344	21.4759	20.9656	21.328	21.6486	21.4039
PROT_0905	19.9555		20.7971	19.5054	19.8832		19.8299	19.8761	19.1688	20.062	19.8057	19.1782	19.5832	19.6647	19.5848		20.1042	20.2205	20.169	
PROT_0906	24.0131		23.2711	23.5104	23.6262		23.729	23.7476	23.3391			23.7054	23.3371	23.304	23.4298	23.7216	23.2901	23.4307	23.447	23.4289
PROT_0907	22.4908	22.4229	22.4445	22.4297	22.3441	22.5281	22.3356	22.1137	22.1696	22.4222	22.5194	22.3503	22.4282		22.388	21.9474	22.4205	21.9467	21.8182	22.7572
PROT_0908	22.7915	22.6146	22.5313	22.5893	22.7338	22.5174	22.9019	22.4286	22.5373	22.502	22.8575	22.7946	23.0265	22.5958	23.2123	23.1326	22.8267	22.9138	22.9188	22.3958
PROT_0909	24.0561	23.5557	24.0549	24.5408	24.3008	24.1235	24.4264	24.3463	24.4654	24.3844	24.2801	24.3024	24.4838	24.4666	24.3389	24.2655	24.5048	24.4953	24.4259	23.9912
PROT_0910	22.9297	23.1525	23.4613	23.0324	23.3503	23.0016	22.9808	22.8964	22.8856	23.0338	23.0699	23.3318	23.0099	22.7197	23.152	22.7676	22.8595	23.0944	22.7907	23.5302
PROT_0911	25.5934	25.6672	25.8146	26.0787	26.2551	25.7819	25.7492	25.6934	25.8114	25.7682	25.8055	25.7805	25.826	25.657	25.9825	25.63	25.8046	26.0683	25.8289	25.6668
PROT_0912	29.3977	29.4521	29.6309	29.6616	29.6625	29.3438	29.8072	29.7158	29.4979	29.6555	29.5806	29.8043	29.7206	29.6884		29.8581	29.7699	29.8018	29.3927	29.3862
PROT_0913	24.2265	24.0728	24.0846	24.1622	24.0526	23.8581	24.476	24.2547	24.1564	24.2325	24.2457	24.2105	24.0695	24.1504	24.1025	24.18	24.212	24.1405	24.5044	24.4402
PROT_0914	22.111	22.3257	22.436	22.2946	22.2461	22.8132	22.7753	22.5582	22.5543	22.3213	22.2006	22.334	22.6844	22.6679	22.7897	22.3062	22.3564	22.1511	22.7047	22.158
PROT_0915	20.1559	19.7166	20.3119	19.2915	19.8573	19.8334	20.5249		19.3601	19.4761	19.5311	19.9674	19.8945		19.5256	19.7441	19.8242		20.5171	19.2275
PROT_0916	23.5338	23.4967	23.5975	23.5136	23.4629	23.2678	23.7168	23.842	23.5378	23.8631	23.1577		23.6092	23.1724	23.4165	23.3428	23.6468	23.788	23.4167	23.6498
PROT_0917	25.8798	25.7303	26.1142	25.8	26.4699	26.2743	26.3587	26.324	26.5643	26.333	26.858	26.6672	26.4905	26.4632	26.451	26.264	26.2037	26.1104	26.1921	25.8104
PROT_0918	24.1131	24.2475	24.0168	24.1567	23.5976	23.7423	23.991	23.7226	23.8679	23.9438	23.6019	24.0018	23.631	23.6434	23.7613	23.9004	23.9832	24.2747	23.8957	23.9062
PROT_0919	20.1039	20.0098	20.1741	20.2059	20.3097	20.5742	20.5872	20.5108	20.7331	20.2267	20.3232	20.3172	20.2092	20.7371	20.1739	20.6561	20.7235	20.0306	19.9438	20.2336
PROT_0920	26.0156	25.756	25.8594	25.8316	25.9824	25.9579	25.7874	26.0719	25.9015	26.101	26.2686	26.061	25.6789	25.9433	25.7353	25.7408	25.8609	25.8808	25.881	25.8219
PROT_0921	24.281	23.9089	23.8857	23.8582	23.9459	24.1906	24.1376	23.9857	24.1696	24.2546	24.2517	24.1521	23.9706	24.0609	23.9623	24.0275	24.1561	23.9539	24.4345	23.997
PROT_0922	26.5248	26.2917	26.4451	26.2851	26.5676	25.852	26.3428	26.4117	26.4444	26.2845	26.5474	26.2373	26.3672	26.3292	26.4339	26.2251	26.3089	26.0957	26.318	26.2001
PROT_0923	26.2986	26.7766	26.1059	26.1812	26.3497	26.7689	26.4607	26.6998	26.6354	26.2152	26.4292	26.5868		26.7905	26.2761	26.6796	25.9939	26.6314	26.3376	26.5473
PROT_0924	24.8102	24.7803	24.5841	24.6202	24.7615	24.6595	24.6573	24.739	24.9342	24.5177	24.6901	24.9224	24.5975	24.637	24.6753	24.4746	24.5839	24.6973	25.0716	24.4731
PROT_0925	24.527	24.1585	24.3054	24.0177	24.7698	24.2811	24.437	24.0356	24.5212	24.2077	24.1514	24.1512	24.4714	24.4029	24.3668	24.2366	24.4316	23.9988	24.3179	24.1369
PROT_0926	24.4619	24.4342	24.4464	24.2967	24.8854	24.3665	24.5692	24.5708	24.3055	24.459	24.3674		24.5968	24.6007	24.1373	24.6906	24.8841	24.0195	24.4872	24.5109
PROT_0927	23.8567	24.0189	23.9744	24.0635	24.1375	24.0031	24.371	24.0385	23.8638	24.1483	24.1142	24.0398	24.3991	24.0153	23.9099	23.9062	24.2916	24.1198	24.0256	23.8971
PROT_0928		19.3142	20.1284	19.2953	19.7627			18.4917	19.4067	19.1381	19.4807	19.5314		20.1115	19.1283		19.0976	19.1166	19.5087	19.6156
PROT_0929	19.8223	20.1527	20.683	20.4018	20.3659	19.9215	20.2731	20.4046	20.5618	20.6031		19.9737	20.2699	20.5797	20.4157	20.1912	20.3588	20.5066	20.3702	
PROT_0930	28.267	27.985	28.2718	28.1454	28.6247	28.4725	28.8039	28.559	29.0919	28.8682	28.7806	29.2887	28.8147	29.0869	29.0315	28.8067	28.5503	28.116	28.2846	28.1939
PROT_0931	23.7861	23.8828	23.8282	23.866	23.884	23.4261	24.1599	24.0743	23.6598	23.7466	23.3757	23.6468	23.9157	23.9974	23.8658	23.9532	23.7634	23.7987	24.1472	23.7423
PROT_0932	24.6546	24.9732	24.8516	25.178	25.0083	24.8394	25.2841	24.9898	24.7552	25.2061	24.7314	24.8271	24.8083	24.5573	25.0595	24.7951	24.6856	24.8843	24.6222	24.8522
PROT_0933	21.0112	20.3145	19.7172	20.5557	20.1272	20.7901	21.129	20.3961	20.421	20.3361	20.1329	20.6268	20.3913	19.9393			20.8622	20.0859	20.2542	20.6668
PROT_0934															17.1683					
PROT_0935	22.4129	22.5145	22.3606	22.7876	22.4725	22.6347	22.2571	22.2471	22.3382	22.3489	22.4605	22.79	22.4014	23.3858	22.2915	23.1955	22.3636	22.5548	22.0815	22.6434
PROT_0936	19.8104	20.1744	20.1728	20.0567	19.9163	20.8665		20.2075			20.5049		20.5652	20.319	20.8677	20.3173	20.3664	20.4388	19.9175	
PROT_0937	28.1309	27.9963	27.9401	28.0772	27.9797	28.2135	28.0514	28.0936	28.2474	28.0997	28.2298		28.1607	27.993	28.0157	28.2323	28.2599	28.3414	28.1041	28.2239
PROT_0938	21.9005	21.5004	21.6245	21.7291	22.6087	22.0744	21.8314	21.9801	21.9761	22.0531	21.6162	22.0598	21.4706	21.6286	21.8068	21.8892	21.7856	22.1693	21.8414	21.3339
PROT_0939	26.3719	25.7283	26.2915	25.7494	26.5548	25.4779	26.2089	25.7338	26.0946	25.8149	26.1566	26.0564		25.7234	26.2966	25.7918	25.9816	25.6852	26.1628	25.76
PROT_0940	27.0765	27.2735	27.2652	27.5931	27.2144	27.474	27.4877	27.6865	27.3131	27.4555	27.3959	27.7026	27.1947	27.617	27.3683	27.3384	27.3174	27.2389	27.3925	27.3591
PROT_0941	22.2334	22.398	22.5891	22.5834	22.1023	22.4546	22.275	22.4096	22.0372	22.0944	22.5473	22.4032	22.7432		22.3555	22.465	22.6465	22.4885	22.5596	22.6736
PROT_0942	22.9353	22.312	22.5419	22.2121	22.2917	22.1485	22.451	22.6603	22.2785	21.9452	22.3669	22.2158	22.6899	22.6687	22.557	22.2843	22.6622	22.9335	22.5636	22.3801
PROT_0943	20.0631	20.698	20.7628	20.4061	20.3383	20.7651	20.6126		20.9345	20.5703	20.7616	20.7813	20.1629	20.4932	20.5352	21.0006	21.0619	20.5591	20.7839	20.5231
PROT_0944	23.512	23.6595	24.1349	23.7453	24.2012	23.4262	23.9625	24.0184	23.7814	23.5959	24.3281	23.9216	23.5673	23.5311	23.9057	23.5572	24.2535	23.9791	24.175	24.1074
PROT_0945	20.9787	21.3237	20.9896	20.7956	21.1617	21.4092	21.192	20.8099	21.2006	21.0277	21.0422	20.9021		20.994	20.7353	21.3205	21.2666	20.8302	20.7475	21.3654
PROT_0946	22.8739	22.8034	23.3286		22.9889	23.12	23.581	22.602	23.4464	22.9136	23.0616	22.5989	23.2857	22.6791	23.1154	23.3967	23.3691	22.9631	23.1268	22.7381
PROT_0947	24.508	24.4885	24.4838	24.7063	24.5819	24.6681	24.5596	24.3523	24.1822	24.4546	24.3219	24.4382	24.4256	24.7281	24.7038	24.8436	24.3045	24.3727	24.3833	24.1179
PROT_0948	19.4372	20.5053	19.9964			20.4119	20.2769				19.5755	20.0599	20.2599	19.7442	19.3411	20.0691		19.8899	19.8045	20.3138
PROT_0949	24.8153	25.0529	24.697	25.0854	24.8539	25.3251	24.8897	25.1793	24.9468	25.0111	24.6262	25.0126	24.5422	24.9593	24.9766	25.2018	25.0519	25.2134	24.5125	25.3718
PROT_0950	24.1061	24.1559	23.7851	24.447	24.1372	23.9148	24.0244	24.2936	23.9634	24.0483	23.7864	24.448	23.8207	24.1982	23.6947	24.1202	24.5621	24.3767	23.9393	24.2874
PROT_0951	22.9166	22.5381	22.7786	23.395	22.7038	22.6127	23.139	22.5508	22.7947	23.0633	22.938	22.8392	22.7678	22.8543	22.7674	22.7933	22.5845	23.1	22.6872	23.0032
PROT_0952	23.2817	22.9231	22.969	23.0268	23.2628	22.5814	23.3353	23.1781	22.9021	23.3542	23.2012	23.2285	22.9908	23.3056	23.2984	23.2358	23.2928	22.9864	22.9721	23.0342
PROT_0953	25.0019	24.6862	24.7677	24.6432	24.6577	25.0379	24.6914	24.6724	24.7898	25.0453	24.7036	25.1501	24.5609	24.9357	24.6777	24.7745	24.8568	24.8292	24.815	24.7589
PROT_0954	23.6185	23.6003	23.7528	23.9364	23.7438	23.3533	23.7661	23.8331	23.5372	23.7785	23.8835	23.8472	23.6393	23.3375	23.6476	23.6735	23.9836	23.6977	23.6043	23.6651
PROT_0955	22.5572	22.5673	22.5626	22.4103	22.9974	22.4941	22.7137	22.3864	22.5734	22.5598	22.1032	22.3653	22.4194	22.2988	22.82	22.3621	22.6309	22.5453	23.1469	22.6292
PROT_0956	23.128	22.6714	22.8065	22.5684	22.5782	22.9896	23.0528	23.0198	22.708	22.707	22.7442	23.0315	22.8731	23.2724	22.7361	23.1209	22.7151	22.8954	22.987	22.7473
PROT_0957	22.9407	23.301	23.359	23.1601	23.0959	23.2551	23.4925	23.2478	23.5944	23.2267	23.3141	23.294	23.2311	23.7058	23.4962	23.1463	23.5058	23.8424	23.3187	23.6868
PROT_0958	25.3789	25.3574	25.2758	25.6623	25.4336	25.5633	25.6599	25.4824	25.0586	25.7932	25.268	25.4613	25.4668	26.0426	25.6732	25.6802	25.6374	25.6604	25.3957	25.6792
PROT_0959	22.924	23.2172	23.0834	22.8513	23.7086	23.4302	23.296	23.3682	23.1817	23.3153	23.3916	23.0489	23.5634	23.4453	23.0411	23.2363	23.2564	23.4765	23.4468	23.0081
PROT_0960	21.6034	21.6571	22.0658	21.2633	21.5465	21.3189	21.5398	21.3826	22.0963	22.0476	21.3983	21.3201	21.6655	21.3874	21.4226	21.3422	21.0492	21.6449	21.7712	
PROT_0961								17.4761	17.251	17.3963	17.7596									
PROT_0962	22.4557	22.3678	22.369	21.842	22.6142	22.6045	22.5226	22.4511	23.9329	24.406	23.66	24.0144	22.9037	22.6426	22.6797	22.6396	22.4959	22.1098		22.5583
PROT_0963	22.3762	22.3407	22.3086	22.4915	22.4518	22.1538	22.63	22.363	22.6617	22.3124	22.0739	22.5332	22.1375	22.3216	21.8318	21.8769	22.4772	21.9057	22.2012	22.3
PROT_0964	22.5641	22.2054	22.381	22.5299	22.9959	22.4481	22.9512	22.181	22.3014	21.8	22.492	22.1974	22.4411	22.7936	22.4483	22.8362	22.2061	21.7523	22.8097	22.1532
PROT_0965	25.3201	25.3507	25.3705	25.4376	25.772	25.6044	25.8759	25.7306	25.4081	25.6879	25.5641	25.516	25.7471	25.866	25.5347	25.5386	25.6455	25.53	25.5924	25.7351
PROT_0966	21.8332	21.8204	21.7993	21.7291	21.7797	21.6003	21.6067	21.7257	21.8214	21.7117	21.8204		21.2236	21.3981	21.2759	21.6786	21.6368	21.2801	22.2183	22.1054
PROT_0967	26.6095	26.6981	26.5493	27.0228	26.5718	26.4771	26.7024	26.8794	26.628	26.8422		26.7374	26.7057	26.6362	26.6835	26.9644	26.5745	26.8087	26.4426	26.8884
PROT_0968	24.9675	24.9696	24.6136	24.5867	25.145	24.7619	24.6117		25.0575	24.8581	24.7786	25.1093	25.167	25.244	25.0029	24.7569	24.9745	24.8801	25.0741	25.2481
PROT_0969	24.7717	24.4429	24.6355	24.364	24.1871	24.1295	24.5409	24.1796	24.4454	24.1843	24.3207	24.2424	24.654		24.1228	24.1314	24.305	24.6898	24.1598	24.3631
PROT_0970	29.0672	28.659	28.7249	28.5813	28.7456	28.4285	28.8295	28.5497	28.7003	28.6315	28.7954	28.8821	28.8665		28.8637	28.6296	28.7549	28.6773	28.6518	28.4349
PROT_0971	27.8132	28.2093	28.0131	27.8965	28.1567	28.0392	28.0914	28.358	27.9526	28.4785	28.2642	28.1969	27.9387	28.5557	27.9038	28.2127	28.3785	28.3072	28.0974	28.2369
PROT_0972	26.7809	27.0261	26.8675	26.6836	26.9552	26.8898	26.8756	26.5638	26.7043	26.6298	26.7163	27.1586	26.9377	27.1108	27.1484	26.9128	26.927	26.8148	27.0851	26.9405
PROT_0973	21.2602	21.4631		21.364	21.0858		21.2472	21.0422	20.7377	21.4734	21.1903	21.0999	20.993	20.7955	21.035	21.4638	21.3023	20.9431	21.7146	
PROT_0974	22.7761	22.2739	22.1456	22.2015	22.4126	22.2794	22.5192	22.6249	23.0057	22.4358	22.6265	22.4257	22.8213	22.6953	22.9772	22.8492	22.4229	22.5766	23.0279	22.825
PROT_0975	20.514	20.7364	20.6055	20.1029	19.8964	20.4148	20.6054	20.7202	20.903	20.2888	21.2961	20.4545	20.6387		20.4257	20.4831		20.1258	19.7301	20.3506
PROT_0976	22.3613	21.6855	22.4344	22.4896	22.0959	21.7728	22.2822	22.4147	21.9738	21.9542	22.5195	21.8362	22.2106		22.0682	22.3197	21.5721	22.0139	22.1766	21.9671
PROT_0977	23.3664	23.258	23.6473	23.6998	23.7676	22.9773	23.5319	23.4676	23.5755	23.4872	23.1584	23.0617	23.0646	23.1865	22.7781	23.2333	22.9976	22.8688	23.2914	22.8559
PROT_0978	21.4467	21.1837	21.2839	21.3521	21.7045	21.44	21.3764	21.2145	21.3791	21.4915	21.008	20.8779	21.3778	21.2466	21.2584	21.0791	21.8455	21.0832	21.0677	21.5905
PROT_0979	23.8547	24.0585	23.62	23.7517	24.0893	24.1368	24.3379	24.4523	23.9666	23.7506	24.1097	24.0796	23.992	24.241	23.7464	23.9997	23.8452	23.7631	23.7387	24.0507
PROT_0980	24.277	24.2454	24.385	24.3685	24.531	24.6542	24.3735	24.3608	24.3324	24.284	24.0804	24.0963	24.4192	24.6957	24.6683	24.2212	24.4371	24.697	24.4265	24.5599
PROT_0981	25.2645	25.7784	25.2989	25.6991	25.7808	25.672	25.1971	25.8998	25.3922	25.5186	25.5357	25.6972	25.1897		25.3754	25.7337	25.4105	25.5181	25.3277	25.5772
PROT_0982	23.5565	23.3703	23.4287	23.482	23.4338	23.4935	23.5511	23.3222	23.2766	23.6005	23.4588	23.1839	23.4457	23.6371	23.3917	23.458	23.4744	23.6137	23.1747	23.5189
PROT_0983	22.4002	22.7842	22.8439	22.8202	23.2901	23.0774		23.4525	23.2859	23.5739	23.1926	23.5295	23.1268	23.7168	23.3007	23.6946	22.9815	23.6688	23.2736	22.984
PROT_0984	23.027	22.505	22.681	22.7207	22.736	22.88	22.9508	22.7287	22.5123	22.8045	22.6808	22.9452	22.6008		23.1491	22.926	22.8875	22.7887	22.8232	22.7747
PROT_0985	20.4936	20.4582	20.8335	20.687	20.4209	20.2428	20.5195			20.5567	20.7654	20.0521	20.7864	20.4793	20.5195	20.3101	20.3943	20.9591	19.9617	20.7553
PROT_0986	22.2397	22.4698	22.3423	22.5105	22.6208	22.7214	22.8386	22.5113	22.4012	22.1423	22.4322	22.7821	22.6816	22.455	22.6064	22.2937	22.6925	22.3982	22.5309	22.9431
PROT_0987	21.8415		21.9567	22.0571	22.5173	22.1018	22.1664	22.3984	22.1235	22.3848	22.0105	21.9781	21.781	22.404	22.0029	22.1163	22.1069	22.0584	21.6245	21.648
PROT_0988	22.1044	21.9094	22.0264	22.1062	21.7484	21.5897	22.4462	21.7986	21.5967	22.2802		21.9032	21.7999	22.5155	21.6478	22.3216	22.1134	22.3123	21.959	22.3009
PROT_0989	21.5947	21.4205	21.594	21.7689	21.8506	21.2893	22.0696	21.7547	21.5204	21.4547	21.5949	21.3434	21.5907	21.972	21.7504	21.6444	21.2342	21.61	21.5876	21.6649
PROT_0990	22.4462	22.28	21.9996	21.9565	22.2816	22.305	22.5482	22.9184	22.1031	22.3631	22.1561	22.2846	21.9373	22.1868	22.3033	21.9719	21.787	22.3578		21.8958
PROT_0991	26.241	25.9829	26.1646	25.8179	25.5745	25.7115	25.93	26.1488	26.4577	26.1902	26.2636	26.4052	26.043	26.0284		26.0584	25.9265	26.0678	25.9958	25.6826
PROT_0992	23.4191	23.5066	23.7137	23.8093	23.5627	23.5848	23.2801	23.3711	23.1369	23.7543		23.7514	23.5271	24.3366	23.0875	23.8941	23.4865	23.159	23.2433	23.5715
PROT_0993	23.0275	22.668	23.0438	22.9197	23.543	22.6542	22.9192	23.1005	22.9665	22.8232	23.0297	23.6489	23.0484	23.4717	23.0571	22.9867	22.5122	23.1658	22.6972	22.956
PROT_0994	21.05	21.1169	21.2474	21.6948	21.7026	21.4011	21.3303		21.2101	21.7157	21.3186	21.2419	21.4871	21.3834	21.1348	21.7533	21.5802		21.1527	20.978
PROT_0995	23.278	23.57	23.4158	23.1708	23.4398	23.2148	23.17	22.8965	23.1333	23.1289	23.1451	22.8959	22.9331	23.1098	23.3066	23.3565	23.3835	23.1227	22.8205	22.9269
PROT_0996	20.9679	21.2998	21.3075	20.8815	20.972	21.1938	20.7267	21.2375	21.3147	21.684	21.1268		21.6849	21.9841	21.8189	21.6756	20.7748	21.3373	21.3018	21.0906
PROT_0997	21.4771	21.9241	21.5177	21.84	21.7798	21.3388	21.9689	21.5857	21.4936		22.078	22.221	22.0405	22.0102	21.7594	22.0714	21.7951	21.4175	22.1113	21.9656
PROT_0998		23.2287	23.3019	23.2889	23.588	23.1561	23.5205	23.2313	23.5989	23.3358	23.4229	23.4562	23.5538	23.4171	22.9201	23.4568	23.4489	23.6187	23.6583	23.0311
PROT_0999	22.306	22.0491	22.5291	22.5271	21.2945	21.3706	21.3975	21.2553	21.4987	21.5591	21.9754	21.6934	22.0127	21.8007	21.3603	21.57	22.2781	21.9479	22.0428	21.6236
