protein_id	Par_t1	Par_t2	Par_t3	Par_t4	HomEdA_t1	HomEdA_t2	HomEdA_t3	HomEdA_t4	HomEdB_t1	HomEdB_t2	HomEdB_t3	HomEdB_t4	HomRevA_t1	HomRevA_t2	HomRevA_t3	HomRevA_t4	HomRevB_t1	HomRevB_t2	HomRevB_t3	HomRevB_t4
PROT_0860	20.2577	20.0098	19.6108	19.5722		20.1041	19.6275	19.3224	19.8334		20.0652	19.7659	19.8516	20.12	20.0843	20.1512	20.1078	20.3814		20.0433
PROT_0861	20.6805	20.781	20.5916	20.5852	20.7275		21.0187	20.4487	20.4619	20.1152		20.3901	20.7521		21.2482	20.2749	21.0958	20.6787	20.6006	21.3746
PROT_0862	23.5745	23.8223	23.2269	23.9891	23.0219	23.7367	23.4734	23.6686	23.5686	23.7363	23.4003	23.8942	23.1999	24.055	23.4028	23.6669	23.3151		23.2723	23.9369
PROT_0863	22.2202	21.9945	22.035	22.4233	22.2017	22.4807	21.6496	22.5118	22.3249	22.2511	22.0729	22.0827	21.6951	22.2335	21.9759	22.7723	22.0342	22.5395	21.7999	21.979
PROT_0864	20.2874	20.7416	20.9688	21.6222	21.0983	21.0547		21.1029	20.9405	21.3667	20.6456	20.9588	20.3979	21.1719	20.9671	20.4649	21.2026	21.3924	21.0253	21.1964
PROT_0865	21.2094	21.0461	21.8301	20.9852	21.0227	21.3834	21.3167	21.1556	20.9979	20.6175	20.5479	20.8434	21.0993	21.1434	21.1829	20.721	20.7558	21.1475	20.7746	20.9254
PROT_0866	25.8854	25.6693	25.9023	25.5536	25.6124	25.3161	25.587	25.5217	25.8892	25.5448	25.8069	25.55	25.6061	25.8712	25.9736	25.4801	25.8069	25.4132	26.0484	25.5492
PROT_0867	21.7879	21.6157	21.8376	22.0612	21.6726	21.7453	21.4903	21.7534	21.7632		21.6298	21.847	21.7303	21.8091	21.7389	21.7121	21.443	22.04	21.6606	21.7561
PROT_0868	26.1155	26.474	26.4918	26.1153	26.3058	26.1813		26.457	26.1071	26.3105	26.3711	26.2738	26.013	26.4569	26.2804	26.2011	26.1315	26.3207	26.1558	26.4274
PROT_0869	24.6584	24.5162	24.7269	24.3835	24.2787	24.7443	24.2488	24.5514	24.3843	24.6233	24.1507	24.5013		24.6489	24.6405	24.6249	24.4889	24.2656	24.2441	24.5973
PROT_0870				19.7685	20.5478	19.6734	19.7311	19.259	19.4926		20.187	19.5539			19.7826	19.448	19.684	19.2462	19.3889	
PROT_0871	26.278	26.2463	26.5199	26.4321	26.0842	26.3956	26.0422	26.7303	26.5116	26.6406	26.0328	26.3635	26.1341	26.2214	26.2413	26.3718	25.7794	26.6214	26.2152	26.5343
PROT_0872	23.9901	23.7074	24.1286	23.8669	24.6044	24.468	24.4572	24.14	24.0306	23.915	24.4457	23.8871	24.3035	23.9186	24.0289	23.7992	24.1957	23.6879	24.2677	23.8862
PROT_0873	22.105		22.7303	22.2563	22.7442	22.6975	22.6769	22.456	22.7755	22.0712	23.0262	22.3175	22.4141	21.9354	22.7442	22.0199	22.5814	22.8837		22.9464
PROT_0874	22.9635	23.4392	23.5307	23.2948	23.2543	23.394	23.504	23.7316	23.1383	23.0569	23.5494	23.4478	23.2885	23.2111	23.4663	23.7337	23.3978	23.4869	23.2107	23.6067
PROT_0875	24.0074	24.8521	24.4143	24.5522	24.4258	24.1675	24.6309	24.4739	24.5379	24.7462	24.673	24.6777		24.351	24.1232	24.2023	24.373	23.8656	24.1749	24.5378
PROT_0876	24.4431	24.3232	24.1146	24.3865	23.6764	23.6055	23.5775	23.4591	23.4067	23.8229	23.5029	23.4015	24.6776	24.6041	24.4067	24.8339	24.5172	24.7817	24.6852	24.9025
PROT_0877	24.6896	24.5852	24.6263	24.6771	25.0641	24.5659	25.1474	24.7738	25.0271	25.1696	25.0514	24.7416	24.3859	24.5938	24.5645	24.2957	24.6908	24.5454	24.5905	24.767
PROT_0878	22.9823	22.8905	23.2184	23.2229	23.0658	22.7492	22.7829	23.1296	23.0489	23.2315	22.7278	22.9742	22.8717	23.2141	23.3158	23.0282	23.1714	23.2478	23.0279	22.7835
PROT_0879	23.052	23.0304	22.6829	22.8925	22.7498	22.4415	22.1122	22.6386	22.6628	22.8808	22.8723	23.1087	22.3698	22.4387	22.5754	22.1654	23.0215	22.7071	22.2941	22.4695
PROT_0880	21.2111	21.8786	21.5047	21.1103	21.0077	21.5914	21.1237	21.3481	21.0636	21.4372	21.501	21.8713	21.2752	21.5252	21.4121	21.3942	21.5179	21.0968	21.275	21.4126
PROT_0881	25.1134	24.893	25.1036	24.955	25.0294	25.3412	25.0655	25.0076	24.952	24.9563	25.0864	25.0209		25.1724	25.0461	24.9428	24.9606	25.1558	24.9824	25.0153
PROT_0882	18.9901		19.3952	19.7458	19.013		19.4852	19.0881	19.313	19.4402	18.8919	19.7259	19.098		19.0068	18.6287	19.0113	19.5157	19.4796	19.5079
PROT_0883	24.327	24.103	24.2739	23.9604	24.3092		24.1076	23.9633	24.1448	23.8816	24.2285	23.5922	23.7991	23.9935	24.1713	23.5206	24.3133	24.2853	24.0586	23.6186
PROT_0884	21.484	21.7234	21.4915	21.3593	21.7903	21.257	21.8996	21.3061	21.3914	21.2401	21.7858	21.4627		21.5012	21.2574		21.5611	21.0415	21.9854	21.0068
PROT_0885	22.3546	22.1753	21.9982	22.4014	22.3204	22.429	22.3383	22.1519	22.4634	22.3712	21.8658	22.3026	22.5614	21.986	22.2099	22.0358	22.4154	22.5207	21.9278	22.3859
PROT_0886	21.8867	21.2061	21.592	21.6257	21.6347	21.1202	21.7413		21.6196	21.351	21.106	21.5637	21.8347	21.2868	21.448	21.5924	22.0667	21.0064	21.6137	21.204
PROT_0887	23.6956	23.6382	24.1054	23.8255	23.4825	23.9488	23.5946	23.5503	23.9954	23.4733	23.7613	23.6406	23.319	23.519	24.187	23.8548	23.7296	23.6617	23.6335	23.5208
PROT_0888	23.6549	23.4952	23.498	23.8003	23.6089	23.4281	23.315	23.3929	23.4835		23.1243	23.5586	23.1869	23.6128	23.5107	23.5102	23.2392	23.597	23.4933	23.2397
PROT_0889	20.3187	20.0073		20.4144	20.0289	20.3107		20.546	20.7582	20.0807	19.8327	20.8243	19.3251	19.3123	19.3431	19.6429	19.8585	20.991	20.4833	21.3772
PROT_0890	23.612	23.69	23.9327	23.358	23.5704	23.2436	23.3363	23.1716	23.6437	23.758	23.4481	23.6012	23.259	23.2848	23.65	23.3849	23.6691		23.6808	23.2984
PROT_0891	21.176	20.8476	20.7966	20.9394	20.827	19.9242	21.4286		21.1883	21.0188		20.5335	21.4683		20.4415	20.4939	20.8065	20.7051	21.2659	20.976
PROT_0892	19.0211	20.348		19.8571	19.4044	19.5239	19.5216	19.7244	19.4028		19.3784	19.2856	19.2143	19.1959	19.6426		19.2845			
PROT_0893	25.3916	25.4855	25.355	25.2978	24.9137	24.6443	24.9695	24.9746	25.2593	25.1071	25.1144	25.212	25.3306	24.8396	25.4142	25.1712	25.6438	25.1966	25.4998	25.2824
PROT_0894	25.9635	25.6795	26.2584	25.5528	25.6178	25.595	26.0473	25.3646	25.7353	25.576	25.6052	25.7627	26.0911	25.5108	25.8498	25.6253	26.0275	25.521	25.9019	25.8728
PROT_0895		17.1169														17.94			17.5968	16.3446
PROT_0896	23.2267	23.6699	23.1326	23.1068	22.8796	23.035	23.2398	22.8489	22.9372	23.2789		23.1991	22.7291	23.2184	23.1989	23.0714	22.9314	22.842	22.7655	22.8192
PROT_0897	22.7111	22.8285	22.6295	23.1972	22.5974	22.7304	22.6177	22.7983	22.8732	22.5059	22.8284	22.6882	22.7977	22.4446	22.2628	22.3125	22.4168	22.6549	22.6212	
PROT_0898	25.1684	24.9512	25.1445	25.0268	24.7491	24.9543	25.1578	24.9601	25.2912	25.0243	24.9504	25.0025	24.9979	24.9476	25.272	24.8792	24.8692	24.8256	25.181	24.9952
PROT_0899	24.6081	24.5349	24.5155	24.4345	24.5159	24.239	24.6213	24.651	24.3503	24.5777	24.6399	24.523	24.379	24.5408	24.6971	24.5727	24.6706	24.7163	24.3222	24.5587
PROT_0900	25.2907	25.3102	25.277	25.3464	25.3668	25.3727	25.3589	25.2126	25.4039	25.3633	25.0032	25.4825	25.3196	25.5583	25.0489	25.2319	25.0613	25.3965	25.4281	25.1336
PROT_0901	22.5044	22.6338	22.5728	22.8378	22.567	22.5574	22.495	23.1635	22.8671	22.9408	22.4419	22.7755	22.5849	22.8862	22.5913	22.8482	22.4985	23.0243	22.2149	23.2059
PROT_0902	24.7357	24.4465	24.3616	24.6426	23.1796	23.4154	23.5696	23.4051	23.6079	23.8559	23.4742	23.974	23.3938	23.6644	23.5518	23.5192	23.6507	23.5724	23.5885	23.7294
PROT_0903	26.109	26.4256	26.4024	26.302	25.8809	26.2341	26.2259	26.261	26.2537	26.3005	26.0929	26.3115	26.1039	26.6902	26.3987	26.6989	26.5662	26.5252	26.2387	26.1587
PROT_0904	21.3257	21.0415	21.5223	21.3709	21.5211		21.4423	21.4192	21.7722	21.6617	21.2838	21.5769	21.7069	21.3979		21.3674	21.6929	21.1868	21.1896	21.4259
PROT_0905		19.6794	19.6237	19.9917	19.1077	19.0936	20.0919	19.6955		19.7708	19.6857	20.1115			20.5088			19.5272	19.6972	20.0077
PROT_0906	23.4828	23.6297	23.7588	23.703	23.4144	23.7971	23.9977	23.4185	23.737	23.4396	23.4659	23.4955	23.2883	23.6693	23.3297	23.3624	23.6431	23.5745	23.4186	23.8136
PROT_0907	22.7297	22.4624	22.5725	22.4763	22.7568	22.4542	22.5349	22.2977	22.6579	22.5603	22.02	23.0644	22.5332	22.6037	22.438	22.7564	22.1626	22.1277	22.2467	22.4239
PROT_0908	22.8544	22.3164	22.6555	22.1586	22.5096	22.3331	22.8285	22.9426	23.0353	22.5221	22.5574	22.2906	22.6027	22.7098	22.524	22.5706	22.5404	22.6595	22.3833	22.5332
PROT_0909	24.2488	24.3015	24.2729	24.2165	24.2815	24.505	24.4003	24.4888	24.27	24.1504	23.9542	24.5436	24.3643	24.5218	24.2456	24.2001	24.4353	24.3312	23.9835	24.4656
PROT_0910	22.9591	23.0292	22.7964	23.0179	22.6493	22.6981	23.2242	22.6762	22.9986	23.1557	23.1284	22.5747	23.3193	23.3976	23.0363	22.9379	23.4062	23.2236	23.3239	22.8583
PROT_0911	25.6511	25.5988	25.6229	25.5353	25.4569	25.4702	25.8597	25.6398	25.8468	25.7267	25.5205	25.697	25.7928	25.7781	25.7198	25.6017	25.596	25.7118	25.8452	25.6055
PROT_0912	29.2707	29.4761	29.6001	29.6705	29.5104	29.513	29.5948	29.49	29.6443	29.9241	29.7086	29.7097	29.6552	29.564	29.4504	29.2851	29.8029	29.5528	29.3549	29.51
PROT_0913	24.097	24.0971	24.1286	24.2583	24.0846	23.8716	24.0148	23.8239	24.1601	23.7341	23.9698	24.0109	24.1446	24.0202	24.2073	24.0869	24.5651	24.1718	24.3692	24.4899
PROT_0914	22.1381	22.7199	22.5995	22.7408	22.4921	22.4657	22.3361	22.667	21.8195	22.2907	22.8461	22.5326	22.3118	22.3171	22.0566	22.5157	22.1128			22.2509
PROT_0915	19.1047	19.6847	19.4928	20.1158	19.308		19.5705		19.781	19.6938	19.1375	19.2706	19.5125	20.3206		19.5279	20.4947	20.4264	19.7911	
PROT_0916	23.2466	23.5496	23.3872	23.6302	23.4017	23.4895	23.2555	23.5759	23.4545	24.1083	23.3643	23.4654	23.4715	23.517	23.5097	23.4965	23.2611	23.4567	23.6106	23.5918
PROT_0917	26.313	26.3737	26.4699	26.6429	26.6962	26.5214	26.5486	26.5542	26.6313	27.068	26.7519	26.7842	25.4901	25.9736	25.9932	25.6231	25.9531	26.1323	25.5433	26.0483
PROT_0918	23.806	23.9786	24.0139	23.979	24.0853	23.8133	24.0086	23.7923	23.5527	23.6295	23.6781	23.6009	23.7352	23.884	23.7739	23.6388	23.8838	23.7561	23.7215	23.6067
PROT_0919		20.7108	20.2352	20.3453	20.7997	20.3141	20.1165	19.9857	20.0645	20.7041	20.5179	20.3547		20.4007	20.2811	20.3287	20.3823	20.3799		20.4532
PROT_0920	25.9746	25.877	26.1034	26.0234	26.2781	25.7398	26.2086	25.8511	25.9237	25.6471	25.7331	25.9093	26.1791	25.6068	26.0198	25.4867	26.5213	25.7476	26.3172	25.9435
PROT_0921	24.1916	24.1672	24.0518	24.0201	23.7728	24.0295	23.8322	23.7671	23.9312	24.077	23.8916	24.0977	23.8075	24.4482	23.8217	24.2157	23.8206	23.9697	23.8396	24.1972
PROT_0922	26.7276	26.302	26.7488	26.4374	26.2988	26.475	26.4523	26.1295	26.5387	26.5592	26.4912	26.6494	26.6093	26.7324	26.4944	26.3454	26.5227	26.5257	26.3417	26.2204
PROT_0923	26.6686	26.5535	26.3822	26.4514	26.3675	26.1409	26.4096	26.2372	26.4276	26.4297	26.2526	26.4199	26.4608	26.5207	26.4781	26.2352	26.6428	26.7473	26.7485	26.5401
PROT_0924	24.5879	24.704	24.5707	24.6497	24.7815	24.7828	24.5489	25.038	24.4569	24.7329	24.3439	24.7732	24.8031	25.1132	24.429	24.7983	24.8077	24.8782	24.7633	24.8531
PROT_0925	24.2604	24.0575	24.0587	23.8695	24.1646	24.1187	24.2097	24.3342	24.2657	24.1784	24.1409	24.5644	24.0747	24.297	23.7082	24.5156	24.0804	24.581	24.0952	24.5188
PROT_0926		24.4814	24.67	24.6173	24.9688	24.6357	24.5282	24.0484	24.6689	24.799	24.2893	24.6902	24.1882	24.0345	24.3739	24.3504	24.4542	24.7649	24.3473	24.3192
PROT_0927	24.6277	24.1808	24.3692	24.0699	24.655	24.1249	24.3605	24.2902	24.3461	23.8253	23.9213	24.0013	24.2729	23.8083	24.3514	23.9849	23.8935	23.7503	24.2993	24.0303
PROT_0928		18.8035	19.323		18.8085	18.8608		18.5746	19.7753			19.411	19.5517	18.9194			19.0607	18.5977		19.3168
PROT_0929	20.6345	20.7462	20.2327	20.111		20.1477	21.0985	20.2415	20.1801	20.3866	19.7815	20.6871	20.5737		20.6006	20.3087		20.1774	20.6323	20.2038
PROT_0930	28.7952	28.5849	28.7291	28.5257	29.1033	28.6522	29.283	29.1702	29.1743	28.8863	28.7163	28.8379	28.0793	27.8782	28.1221	27.8709	28.4522	28.1808	28.3679	28.2206
PROT_0931	24.7267	23.7902	24.276	23.9991	24.4464	24.1299	24.4337	23.6448	24.2717	24.2952	24.4313	24.0757	24.4608	24.1601	24.037	23.5511	24.5309	24.0037	24.1638	23.7747
PROT_0932	24.9653	25.1011	25.3645	25.1703	25.0296	25.3321	25.1845	25.0164	24.8152	24.8481	25.0241	25.1573	24.9882	25.3144	24.9936	25.2342	25.2245	25.2903	24.9569	25.0907
PROT_0933	20.3552	20.7697		19.6701	20.5677	20.7001	20.1844	20.623		21.2404	20.4635	20.3143	20.8676	20.6316	20.6643		20.9022	20.228	21.4189	21.1002
PROT_0934	18.7265																			
PROT_0935	22.4925	22.1485	22.0963	22.614	22.5347	22.6596	22.4979	22.2315	21.9452	22.1231	22.2786	22.1092	22.1139	22.3442	22.0364	22.3243	22.1698	22.6772	21.986	22.24
PROT_0936	19.6619		19.9046	20.2565		19.4532	19.6213	20.1058	20.082	19.4761	19.8854		20.595	20.3668	20.4192	19.7886	19.7021	19.1236	19.5454	19.7102
PROT_0937	27.8684	27.9107	27.8659	27.8066	28.1019	27.6577	28.1455	27.8117	28.3852	28.1872	28.4125	28.1168	27.9983	27.9758	28.0318	27.8838	28.3204	28.0453	27.8745	27.8986
PROT_0938	21.3337	22.0874	22.2269	22.0232	21.8985	21.9421	21.8545	21.9638	21.8154	21.8302	21.6921	21.9648	21.6825	22.2418	21.5636	21.988	22.1171	22.0969	21.883	21.5835
PROT_0939	26.5083	26.0678	26.2325	26.0405	26.1308	26.1671	25.8131	26.2169	26.0385	25.8424	25.9123	26.0279	25.8629	26.3186	26.153	26.1665	26.2443	26.2449	25.8748	26.1734
PROT_0940	27.123	27.2747	27.3651	27.1136	27.5069	27.4418	27.265	27.4774	27.3357	27.3479	27.2119	27.1296	27.2908	27.5444	27.1976	27.1757	26.5289	26.5128	26.6243	26.4969
PROT_0941	22.5698	22.7448	22.4647	22.846	22.3379		22.1762	22.5621	22.5367	22.5134	22.522	22.4545	22.3722	22.1952	22.4182	22.0574	21.8948	23.0267	22.2103	22.4352
PROT_0942	22.1859	22.4579	22.3899	22.4002	22.523	22.2	22.1591	22.2848	22.3276		22.4465	22.145	22.719	22.9108	22.5111	22.7273	22.6465	22.349	21.8671	22.5668
PROT_0943	19.9678	20.9127	20.3008	20.2073	20.48	20.4081	20.6043	20.4957	20.1528	20.2035	20.48	20.3953	20.2788	20.2978	20.7269	20.7521		20.0157	19.9106	20.2717
PROT_0944	23.9798	23.5719		23.4834	23.5342	23.3925	23.5162	23.5891		23.8792	23.7387	23.4019	23.6706	23.3663	23.3354	23.4446	23.3993	24.0902	23.7926	23.811
PROT_0945	20.9959	21.1805	21.5862	20.5457	20.6095	20.1828	21.0145	20.5718	21.0028	20.5687	21.0322	20.2589	21.2695	20.3682	20.94	21.0803		20.5179	20.7471	20.6365
PROT_0946	23.102	23.0136	23.1521	22.6074	23.4197	23.1084	22.9879		23.1333	23.283	23.3645	23.0459	22.8017	23.3031	23.1452	23.003	22.6565	22.5614	23.074	22.6541
PROT_0947	24.4577	24.7434	24.404	24.439	24.6761	24.6254	24.3235	24.5585	24.5373	24.6666	24.4632	24.6912	24.346	24.694	24.4605	24.5129	24.7116	24.889	24.239	24.7873
PROT_0948	20.526	20.2081		20.8408	20.7143	20.2541	20.6643	20.1581	19.9065			20.3109	20.7308	19.9704	20.3446	19.8695	20.9921	20.127	20.3127	20.7362
PROT_0949	25.3028	25.0671	25.1354	25.2882	25.417	25.1013	24.9048	25.1397	24.9143	25.3113	25.0636	25.1105	24.7341	25.1254	24.8765	24.796	25.3525	25.0038	24.7721	25.0621
PROT_0950	24.129	24.023	24.0348	23.8322		24.2571	24.1866	24.414	23.845	23.9053	24.3438	23.8502	24.2061	24.1723	24.3054	24.3185	24.0143	24.2318	24.0065	24.0316
PROT_0951	23.1158	22.8589	23.0661	23.0464	22.1426	22.238	21.9633	21.7681	23.0644	22.9141	23.0235	23.0583	22.7855	22.7645	22.7964	22.7771	22.9328	22.6271	22.598	22.9488
PROT_0952	23.185	23.3809	22.8492	23.0847	23.165	22.8612	23.0385	23.1123	22.7193	23.1523	22.7504	22.7264	22.7774		23.0048	23.2887	23.061	23.1465	23.1417	23.1477
PROT_0953	24.6099	24.9411	24.6633	25.0629	24.8895	25.1009	24.9916	24.9966	24.7992	25.0804	24.6648	25.2406	24.5362	25.1677	24.9715	24.8117	24.5921	25.0696	24.7896	24.7872
PROT_0954	23.5141	23.3124	23.666	23.5247	23.2783	23.4344	23.3423	23.3767	23.9463	23.4571	23.5081	23.5838	23.5545	23.4557	23.6856	23.4705	23.6966	23.4953	23.6734	23.6352
PROT_0955	22.7787	22.8837	22.6165	23.0846	22.7918	22.7093	22.9297	23.1159	23.0129	22.9769	22.7495	22.9098	22.7552	23.0304	22.9161	22.7368	23.1708	22.83	23.0042	
PROT_0956	23.0302	22.7513	23.1464	22.1577	22.7551	22.7681	22.9757	22.6437	23.1194	22.5622	22.9821	22.7675	22.9257	22.6375	22.7046	22.2843	22.8054		22.7438	22.3977
PROT_0957	23.0752	23.009	23.2169	23.6776	23.3989	23.5164	23.7299	22.9477	23.3824	23.364	23.208	23.5597	22.937	23.3705	22.5963	23.2126	23.1627	23.3193	23.2193	23.5701
PROT_0958	25.722	25.8018	25.9886	25.9467	25.6398	25.7117	25.8404	25.4553	25.6326	25.847	25.7061	25.7328	25.7903	25.7151		25.6972	26.1471	25.6701	25.6637	25.8336
PROT_0959	23.1998	23.3015	23.7405	23.6524	23.2303	23.1629	23.3996	23.4223	23.1293	23.4961	23.5686	23.837	23.3441	23.682	23.3104	23.1694	23.3297	23.5835	23.492	23.868
PROT_0960	21.6846		22.2809	21.4611	21.8041	21.6473	21.3988	21.4466	21.4939	21.8229	21.8499	21.6084	21.1456	21.909	22.3206	20.8276		21.7021		21.5743
PROT_0961												16.7802			17.8698				17.0224	
PROT_0962	23.2056	22.6356	22.9132	22.6306	24.1378	23.4072	24.1387	23.8394	24.0696	23.9628	23.2578	24.2614	22.1564	21.8881	22.228		22.4116	22.3811		22.3891
PROT_0963	22.4101	21.9995	22.177	21.6249	21.9963	21.8275	22.2077	21.9831	22.322	21.5628	21.9866	21.9673	22.0249		22.1435	21.9407	22.1334	22.0521	22.0609	21.9101
PROT_0964	22.538	22.5477	22.4271	22.5066	22.7138	22.5028	22.6065	22.3998	22.0968	23.0803	22.3446	22.8796	22.4231	22.3286	22.8955	22.3424	22.5098	22.6331	22.3513	22.2445
PROT_0965	25.2335	25.3971	25.2598	24.9924	25.4757	25.4812	25.4051	25.5628	25.0816	25.4029	25.2643	25.4155	25.0746	25.3442	25.1094	25.1761	25.5316	25.3377	25.5216	25.3865
PROT_0966	21.7128	22.1347	21.8771	21.6637	22.2203	21.7105	21.6566	22.2052	21.6295	21.6502	21.8255	21.298	22.1193	21.7441	21.6473	21.8197	21.649	21.9782	21.8416	22.0611
PROT_0967	26.3525	26.7444	26.587	26.8357	26.8625	26.4574	26.4797	26.3969	26.3892	26.5925	26.4977	26.2801	26.5628	26.4751	26.7749		26.602	26.805	26.5718	26.3239
PROT_0968	24.4707	25.0197	24.7258	24.7524	24.7302	24.6112	24.8227	24.9852	25.0715	24.8107	24.7103	24.7401	24.8356	24.8082	24.8747	24.9278	24.9372	24.8833	24.6501	24.5767
PROT_0969	24.5058	24.5224	24.6591	24.4522	24.3714	23.9871	24.4791	24.1177	24.4716	24.3698	24.3443	24.7601	24.9463	25.4048	25.1563	24.8872	24.4172	24.5628	24.6467	24.817
PROT_0970	28.8057	28.6952	28.7104	28.9468	28.5777	28.4756	28.5511	28.817	28.7977	28.5097	28.771		28.7536	28.5384	28.6553	28.4996		29.0958	29.1878	29.1934
PROT_0971	27.9227	28.0142	27.9529	28.1566	27.9465	27.8964	28.1223		28.123	28.1925	28.189	27.9132	28.0457	28.2786	28.1492	28.0974	28.0436	28.1475	27.7407	28.2656
PROT_0972	27.5519	27.7205	28.025	27.7718	26.7918	26.9258	27.0208	27.1273	26.7786	27.1153	26.626		26.8006	27.0208	26.8251	27.0506	26.9103	26.73	26.8508	26.9464
PROT_0973	21.1166		21.687	20.4958	21.0806	20.8258	21.1641	21.2263	21.1587	21.5226	21.2492		21.0872		20.6817	20.7252	21.0443	21.001	21.3786	21.0398
PROT_0974	22.6583		22.57	22.7149	23.0043	22.9275	22.7749	22.5837	22.9627	23.0112	22.7435	22.9195	22.8164	22.4703	22.8	22.2605	23.0016	22.6422	22.9238	22.8207
PROT_0975	20.7279	20.7007	20.2045		20.503	20.6434	20.1644	20.1734	20.9858	20.6952	21.1471	20.6025	20.224	20.421	20.6637	20.3536		20.832	20.3706	20.1736
PROT_0976	22.4515	22.064	22.1832	22.0155	22.2191	22.3515	22.0995	21.6583	22.1828		22.491	22.3572	22.2941	22.0284	22.4664	22.624	22.5261	22.3236	22.5097	22.3758
PROT_0977	23.3465	23.3244		23.4998	23.3299	23.6367	23.5969	23.5239	23.0352	23.2171	22.6044	22.9917	23.1755	23.7392	23.5308	23.3093	23.4853	23.5398	23.4814	23.9494
PROT_0978	21.7342	21.4425	21.8781	21.1242	21.3989	21.6939	21.2	21.1394	21.9815	21.6018	21.1514	21.2459	21.6078	21.4334	21.7785	21.58	21.6998	21.9013	21.2946	21.1139
PROT_0979	24.0964	24.0155	24.2487	24.4102	24.4087	24.1493	24.4212	24.3075	24.1108	24.0294	23.8517	24.0902	23.7141	24.1906	24.1106	23.7696	24.2239	24.6725	24.0986	24.3384
PROT_0980	24.5649	24.6553	24.3846	24.8262	24.8216	24.2897	24.7671	24.6129	24.4873	24.3969	24.5493	24.3338	24.241	24.8787	24.5511	24.4546	24.4414	24.4792	24.382	24.5691
PROT_0981	25.4847	25.7961	25.5235	25.7147	25.4508	25.3165	25.27	25.5786	25.2196	25.3872	25.3068	25.6354	25.537	25.835	25.273	25.3505	25.3592	25.2481	25.3608	25.544
PROT_0982	23.4014	23.5864	23.4927	23.7268	23.4561	23.0103	23.4514	23.7013	23.1604	23.5353	23.5624	23.3563	22.9021	23.5191	23.7025	23.3463	23.3616	23.7987	23.0677	23.6065
PROT_0983	22.7898	22.9849	23.104	23.4474	23.1462	23.1818	23.1938	22.9451	22.9275	23.0628	22.8593	23.0023	23.1719	23.2304	23.3099	23.1536	22.763	23.5664	22.8577	23.006
PROT_0984	22.7101	22.976	22.9687	22.2314	22.5984	22.3585	22.7752	22.3067	22.5593		22.4855	22.3305	22.3613	22.4085	23.3612	22.5456	22.7457	22.677	22.853	22.5198
PROT_0985	20.2886	21.1605	20.1115		20.6823	19.7281	20.3044	20.6038	20.6178	20.3553	20.4351	20.4006	20.2939	20.3449	19.8943	20.5535	20.1112	20.5838	20.2204	20.7832
PROT_0986	21.979		22.3893	21.8789	22.5765	22.5627	21.9742	22.6174	22.3588	22.5374	22.2167	22.6867	22.3049	22.4999	22.5138	22.2984	22.1745	22.4767	22.237	22.8689
PROT_0987	22.2823	21.7113	22.172	22.3774	22.3062	21.8482	22.4593	22.3639	22.1588	22.3177	22.025	22.0426	22.1827	21.9795	22.6212	22.1175	22.6779	22.2468	22.3852	22.2782
PROT_0988	21.7978	22.2444	21.8145	21.6051	21.8874	22.1513	21.6254	22.0914			21.946	21.7061	21.9587	22.2721	22.3287	22.1216	21.8236	22.1577		22.5348
PROT_0989	21.3343	21.3047	22.0019	21.5989	21.4876	21.2088	21.4499	21.5344	20.9869	21.3948	21.2947	21.2179	21.7825		21.4721	21.4444	22.1024	21.6743	21.728	21.6046
PROT_0990	22.1257	21.9082	21.768	22.2816	22.3737	22.3337	22.1521	22.1408	22.1244	22.4227	22.0523	22.4507	21.8093	22.3272	22.0254	22.1767	22.2102	22.0238	22.419	21.861
PROT_0991	25.9527	25.6745	25.7308	25.7148	26.0391	25.6707	26.0371	25.5803	25.8622	25.6825	25.8425	26.0461	25.9647	25.6328	25.974	26.0123	26.0919	26.2752	26.2662	25.807
PROT_0992	23.4739	23.5122	23.5618	23.3354	23.7253	23.0332	23.193	23.606	23.4624	23.206	23.6815	23.8632	23.827		23.7857	23.3025	24.2704	24.2209	23.9812	23.9925
PROT_0993	22.9776	22.6262	23.4042	23.0263	22.8634	22.7793	23.0188	22.9943	23.1643	22.6487	23.2156	22.9137	22.7244	22.8752	23.0102	23.0384	23.256	22.7227	22.9901	22.7504
PROT_0994	21.7626	20.9419	21.2636	21.0376	21.3708	21.151	21.9892	21.8757	21.2678	21.125	21.6009	21.2414	21.2472	21.2137	20.8884	21.3839	21.6954	20.9984	21.258	
PROT_0995	22.8208	22.8256	23.2124	23.2476	22.6576	23.1302	22.922	23.1354	23.1517	22.9258	23.009	23.1141	23.1491	23.0681		23.1449	22.7411	23.0264	22.9729	22.7931
PROT_0996	21.7432		21.5289	21.3249	21.3384	20.9831	21.4376		21.2499	21.37	21.9278	21.3173	21.4109	21.1952	21.7482	20.9943	21.4138		21.5346	21.6328
PROT_0997	21.9527	22.3061	22.0677	21.9403	22.2716	22.107	22.319	22.0635	21.7084	22.3011	21.8432	22.1279	21.4253	21.6961		21.557	21.7534		21.6715	22.14
PROT_0998	22.9915	23.4726	23.4938	23.3616	23.3162	22.9383	22.9596	22.8207	23.2562	23.3031	23.0225	23.6306	22.8888	23.643	22.8101	22.6674	23.3659	23.1642	23.1647	23.3877
PROT_0999	21.9542		22.4166	22.3539	21.9385	21.7891	21.3927	21.8566	22.0123	21.9701	22.0858	22.2453	21.901	22.0648	22.2536	22.1172	22.1898	22.5511	22.2981	22.2389
