protein_id	WT1_t1	WT1_t2	HetEd1_t1	HetEd1_t2	HomEd1_t1	HomEd1_t2	HetRev1_t1	HetRev1_t2	HomRev1_t1	HomRev1_t2	WT2_t1	WT2_t2	HetEd2_t1	HetEd2_t2	HomEd2_t1	HomEd2_t2	HetRev2_t1	HetRev2_t2	HomRev2_t1	HomRev2_t2	WT3_t1	WT3_t2	HetEd3_t1	HetEd3_t2	HomEd3_t1	HomEd3_t2	HetRev3_t1	HetRev3_t2	HomRev3_t1	HomRev3_t2
PROT_0578	22.2403	21.8002		21.8031	21.5815	21.9806	21.4325	21.9932	21.7799		22.072	21.7668	22.249	21.7195	21.7006	21.8825	22.0962		21.3663	22.3613	21.9853	21.4817	22.0942	22.0632	21.8849	22.3075		21.9939	22.3591	21.8112
PROT_0579	23.2981	23.7723	23.4128	23.5327	23.5182	23.4934	23.0416	23.728	23.5359	23.5435	23.626	23.6467	23.3539	23.4769	23.5954	23.6666	23.5725	23.9076	23.4774	23.7635	23.479	23.2749	23.7427	23.6313	23.5148	24.1858	23.5526	23.4217	23.9203	23.5857
PROT_0580	18.4461	19.3198	19.2541	19.3281							19.0281	20.4642	18.5948	18.8448	18.8822				19.6645		19.3157	19.4576	19.788	19.7757	19.441	19.3912	20.0087	19.5404	19.3455	18.9192
PROT_0581	22.8172	23.1506	23.1673	23.1278	23.1669	23.157	23.0836	23.3536	22.919	22.2988	23.0192	22.8311	23.7534	24.2348	24.0667	23.592	23.1654	22.8087	23.0484	22.9871	22.1051	21.8563	22.4625	22.7127	22.8146	22.6866	23.093	22.8688	22.6923	23.1129
PROT_0582			19.3681		19.213	19.7529	19.4271	19.6296	20.1707	18.8848	18.385		19.6413		18.8515	19.1437	19.3929	19.6882	18.9684	19.3302				19.3468				19.3126	19.022	18.926
PROT_0583	24.6944	24.1548	24.7842	24.6779	24.6728	24.7064	24.335	24.3286	24.4697	24.6557	24.496	24.585	24.7366	24.5653	24.6431	24.356	24.5063	24.7099	24.2791	24.5404	24.6257	24.5759	24.4353	24.8242	24.7372	24.7428	24.7916	24.6566	24.4136	24.7953
PROT_0584	21.7218	22.037	22.4753	21.9776	22.5246	22.5149	22.1864	22.325	21.7842	21.983	21.9797	22.3543	21.7019	22.3016	22.8436	22.8714	21.766	21.9138	21.8618	21.8338	22.1665	21.9093	22.125	21.9257	21.9852	22.5113	22.2398	22.0001	22.4298	22.4047
PROT_0585	25.9816	25.7613	25.9038	25.9393	25.8935	25.9592	25.8927	25.9277	25.8519	25.6295	25.552	25.4821	25.8419	26.055	25.9296	25.6458	25.8661	26.1708	25.7985	25.7263	25.7661	25.8595	25.4568	25.8503	26.0793	26.0507	26.1145	26.0876	25.3884	25.9496
PROT_0586	20.746	21.0707	20.7376	19.9109	20.0463	20.298		20.2502	20.0124	21.0618	20.7583		20.1819	20.7661	20.532	20.6383	20.151	20.4478	20.197	20.2409		20.5006		20.1891	20.1329		20.2967	20.253	20.8287	19.6019
PROT_0587	23.2841	23.1481	23.1233	23.4438	23.1307	22.4034	23.4205	23.1918	22.5942	23.4495	23.0444	22.8398	23.1212	23.1776	22.3192	23.3535	22.9579	22.694		23.2711	23.0931	23.0609	23.0043	22.8099	23.2698	23.0874	23.4133	23.3764	23.2126	23.1686
PROT_0588	23.171	23.0409	23.222	23.0323	23.3741	23.1426	22.9867	23.553	23.4206	22.8664	23.248	23.0366	23.0704	23.2815	23.0469	22.8662	22.9884	23.3638	23.0156	23.525	23.4073	22.6002	22.9834	23.7895	23.2974	23.5477	23.4363	23.3732	23.3302	23.455
PROT_0589	22.158	22.2696	22.102	22.1053	22.9149	22.4252	22.4088	22.3476	22.862	22.187	22.1875	22.0476	22.0113	22.398	22.1971	22.3892	22.5778	22.3542	22.6194	22.5591	22.1226	22.4726	22.2927	22.3746	22.5234	22.0974	22.4218	22.6922	22.2102	22.3038
PROT_0590	24.8179	24.9098	24.9227	25.0009	25.4991	24.9406	24.9002	25.0412	25.016	25.1758	24.9039	24.7698	25.1225	25.2168	24.8311	25.1095	24.9984	25.05	25.3111	24.8136	24.892	24.9968	24.9264	25.1547	24.9158	25.044	25.0487	24.6518	25.0983	24.9618
PROT_0591	20.2092	20.6101	19.9468		20.5013	20.5663	20.5409	20.92	20.7304	20.7244	21.0427	20.0002	20.4569	20.8965	20.3784	20.7275	20.8327	20.4575	20.162	21.0285	20.6989	20.4801	20.2801	20.1662	20.5836	20.7946	19.7411	20.5921	21.3297	20.9489
PROT_0592	23.1194	22.8977	23.399	23.5743	23.4302		23.0556	23.1404	23.0119	23.6041	23.4203	23.132	23.3991	23.6152	22.8181	23.6138	23.2674	23.3517	23.4792	23.9087	23.0408	23.4307	23.3657	23.1041	23.5975	23.4398	23.2494	23.3975	23.1549	23.4938
PROT_0593	22.6417	22.3559	22.3415	22.7024	22.553	22.4262	22.4918	22.4034	22.819	22.284	22.2917	22.3762	22.7387	22.2972	22.1056	22.5433	22.8814	22.8445	22.4834	22.6037	22.3738	22.3808	22.4877	22.613	22.6477	22.6305	22.7161	22.4883	22.0727	22.273
PROT_0594	20.9841		21.2595	20.6184		21.5503	21.702	21.6512		21.4279	20.9406	20.6302	20.6901	21.2293	20.8517	20.3301	20.8143	21.3782	20.8126	21.0713	20.988	20.6167	20.4731	21.2898	21.1702	20.7645	21.1857	20.7123	20.6409	
PROT_0595		26.2742	26.5416	26.2043	26.5134	26.3644	26.2337	26.3587	26.4083	26.2544	26.1762	26.4389	26.2606	26.0979	26.2754	26.3782	26.2765	26.431	26.2093	26.5545	26.4144	26.46	26.2928	26.4892	26.2752	26.5886	26.4402	25.9587	26.4397	26.3003
PROT_0596	22.4775	22.6244	22.3209	22.711	22.9132	22.3543	22.5206	22.8746	22.6783	22.8379	22.8006	22.5233	22.8043	22.9494	22.7269	22.6008	22.8737	22.8078	22.4707	22.7478		22.0543	22.5311	22.5241	22.6023	22.5476	22.5843	22.4255	22.483	22.7619
PROT_0597	21.5083	22.1308	21.6527	21.3364	21.182	21.8371	21.4746	22.0675	22.2245	22.1507	21.2814	20.877	20.9479	21.4994	21.1663	21.1849	20.8998	21.8607	21.0003	21.7757	21.6216	21.2918	21.2836	21.5488	21.8133	21.825	21.6789	21.4012	21.5182	21.9225
PROT_0598	25.2473	25.1668	25.5245	25.349	25.8348	25.5767	25.1368	25.2698	25.4744	25.4709	25.0754	25.1117	25.6156	25.2555	25.2261	25.4017	25.31	25.6861	25.0471	25.3514	25.865	25.5439	25.3338	25.2936	25.2513	25.7292	25.6075	25.5445	25.163	25.3913
PROT_0599	21.7994	22.1655	22.8185	22.6485	22.4326	22.5734	21.7502	21.7643	22.1224	21.9758	22.0306	22.7163	22.0115	21.8954	21.9735		22.1148	22.459	21.9667	22.3746	22.4088	22.1099	22.1128	22.2427	22.1777	22.6425	22.6135	22.5487	21.8566	22.4501
PROT_0600		22.0815	21.9052	22.3911	23.2178	22.736	22.7862	22.6166	22.6058	22.4374	22.4113	21.9602	22.4633	22.3413	22.171	22.4543	22.3531	22.9516	22.8332	22.3921	22.4187	22.8621		21.9082	22.7421	22.6983	22.8433	22.5482	22.8528	22.3128
PROT_0601	20.5913	20.3478	20.2671	20.2941	20.4104	20.4618	20.6716	20.6043	20.7128	20.6475	20.7	20.4787	20.6724	20.4504	20.8579	20.6704	20.667	21.0803	20.6255	20.3957	20.6812	20.8984	20.7855	21.1116	20.193	21.1088		21.062	21.3095	20.5916
PROT_0602	24.6503	24.5921	24.7543	24.7999	25.0549	25.0583	24.7158	24.4368	23.5915	23.6069	24.7705	24.8301	24.9927	24.828	24.4924	25.0905	24.9222	24.5305	24.6601	24.5076	24.8075	24.7159	24.8436	24.7591	24.7178	24.7585	24.578	24.7573	24.618	24.7788
PROT_0603	24.4998	24.3221	24.674	24.3966	25.0295	25.4088	24.5534	24.4944	24.3566	24.6049	24.3252	24.4578	24.5065	24.319	24.0353	24.4204	24.0265	24.7316	24.7938	24.3645	24.5848	24.5777	23.2797	23.6247	24.5438	24.926	24.1885	24.3787	24.4753	24.816
PROT_0604	19.9437	20.0379	20.5266	20.8371	20.3911	21.1883	20.0428	19.8839	20.0711	20.3161		20.5841	20.4578	20.1719	20.0126	20.529	20.2489		20.3698	20.3784	20.6236	20.8256	20.198	20.7681	20.3211		20.0372		20.532	20.2724
PROT_0605	20.7561	20.0648	21.1408	19.9023	20.6029	20.256	19.9955	20.5209		20.3981	20.4175	19.5472	20.1642	20.4402	19.8117	20.2083	20.137	20.0582	20.0138	20.6734	20.2738	19.5977	20.241	20.0938	20.1631	20.1985		20.2589	20.1274	20.0399
PROT_0606	24.024	24.3027	24.2117	23.9423		24.4514	23.7474	23.9946	23.8772	24.0208	23.556	23.5258	24.286	23.8482	24.2986	24.144	23.6823	24.2907	23.9715	24.0324	23.6191	24.2603	23.9841	24.0216	24.1078	24.1242	23.718	23.9436	23.6992	23.8708
PROT_0607	24.4509	24.9442	24.6004	24.7473	25.4556	24.8123	24.5826	24.7226	24.4626	24.6672	24.7522	24.5759	24.2436	24.3198	24.3637	24.463	24.2429	24.9994	24.7015	24.8747	24.5367	24.574	24.4637	24.4133	25.0352	25.2666	24.5156	24.6408	25.1047	25.3428
PROT_0608	21.7923	21.569	21.7995	21.3483	22.042	22.1694	21.8034	22.0029	21.7436	21.6451	21.6069	21.9617	21.6597	21.5441		21.3777	21.7891	21.2582	21.71	21.6536	21.905	21.9172	21.4636	21.7349	21.482	22.1366	21.349	21.1595	21.2631	21.6697
PROT_0609	24.3547	24.3242	24.0255	23.9416	24.2659	24.3268	24.3611	24.0705	24.0207	24.1442	24.3293	24.3765	24.0768	23.8062	23.9358	24.0483	23.7983	24.1775	24.1952	23.8945	23.705	24.1549	23.9041	23.8558	24.2763	24.1394	24.0584	24.2663	23.5276	23.8317
PROT_0610	25.9121	25.8677	26.1169	26.027	26.2322	26.4618	25.7557	25.8192		25.8609	25.5822	25.6871	26.1404		25.8702	25.8078	25.9553	25.782	25.8112	26.0681	26.0875	26.0296	25.7749	25.7135	26.0592	26.0488	25.9012	25.7235	25.8777	25.8209
PROT_0611	21.4182	21.3224	21.7335	21.1315	21.5213	21.5345	20.7259	21.4297	20.4821	20.8403	21.0452	20.8023	21.125		20.5253	20.8804	21.1453	21.0763	20.8878	20.9817	20.9175	21.5925	20.873	21.2571	20.7338	21.0782	21.1398	21.4091	21.1503	
PROT_0612	24.9766	25.2717	25.1505	25.2341	25.6901	25.6951	25.1121	24.7437	25.0362	24.9434		25.0374	25.1611	24.8077	25.0013	24.8286	24.9163	25.2699	24.5713	24.6095	25.1793	25.0874	25.0358		25.4057	25.1494	25.2643	24.9073	25.0752	25.5583
PROT_0613	20.9827	20.57	20.515	21.2043	21.3725	21.493	20.4214	20.1975	20.6836	20.9309	20.109	20.7451			20.4416	20.7431	20.8472	20.8378	21.0824	20.3607	20.8692	20.603	20.9544	20.6727	20.6485	20.3407	20.5882	20.6207	20.5756	20.9808
PROT_0614	24.1752	24.2486	23.6445	23.9291	24.4608	24.2128	23.831	23.7637	23.8944	23.7323	23.7585	23.9765	24.142	23.6653		23.8299	23.8577	23.9908	23.9483	24.1811	23.8518		23.8057	23.7558	23.9287	23.9537	24.0294	23.9641	24.1112	24.1987
PROT_0615	22.7563	22.6268	22.4596	22.3335	23.2325		22.3217	22.5297	22.3877	22.3971	22.228	22.7782	22.9964	22.3621	22.9902	22.5691	22.7222	22.7021	22.7862	23.0017	23.037	22.4287	22.5824	22.0567	22.7151	22.3955	22.4361	22.451	23.027	22.8329
PROT_0616	23.9255	23.9715	23.926	24.3397	24.4854	24.139	23.9344	23.975	23.758	24.0119	23.8448	24.0807	23.7325		23.5263	23.5874	23.8343	24.0543	23.8923	24.1947	23.8386	23.8587	23.4424	23.8367	24.1396	23.7703	23.9056	23.6436	24.0685	24.0241
PROT_0617	26.7602	26.5474	27.117	26.65	27.3139	27.8321	26.8526	26.6912	27.107	26.983	26.5506	26.9166	26.9468	26.87	26.9938	26.662	26.359	26.7947	27.0243	26.8963	26.8133	26.7806	26.5163	27.1305	26.85	26.9202		26.7435	27.1279	26.7119
PROT_0618	19.7996	20.2549	20.5932		21.0394	20.8213		20.5261	20.1804	19.7086	19.9046	20.279	20.5561	20.0763	20.2012	20.6008	19.8401	19.6672	20.0823		20.7683	20.3876	20.4204	20.6113	20.7909	21.0666	20.2245	20.1552	20.3193	20.0792
PROT_0619		19.2626	18.9894		20.3646	20.3449	19.8002	18.3473			20.4481	18.6374		18.579	19.0951		18.7358	19.1099		18.8732		19.0894	19.1572	17.9528	18.5954		19.016	19.2339	18.4578	19.5185
PROT_0620	24.1346	23.6434	23.8925	24.2783	24.4857	24.6174	23.9363	24.1395	23.7787	24.2562	24.3258	23.8952	24.1334	24.0505	23.7308	23.5408	23.9653	24.0618	24.3065	23.8651	24.0852	24.475	24.1488	23.6941		23.8496	23.9776	24.197	23.9592	24.0057
PROT_0621	26.4059	26.8837	26.8813	26.6467	27.2556	27.2385	26.2532		26.8335	26.403	26.6447	26.7417	26.5251	26.7716	26.6346	26.5336	26.628	26.903	26.3191	26.7827	26.8742	26.56	26.2716	26.6426	26.4917	26.8987	26.7111	26.3871	26.6031	26.5801
PROT_0622	21.9052	22.1113	21.6377	22.4448		22.4952	22.1368	21.9243	21.8627	21.9768	22.2791	22.2069	22.264	21.7458	22.0047	22.1995	22.3264	22.0856	22.1117	22.157	21.7162	21.8573	22.0017	22.0709	21.8203	22.1413	22.2427	21.9757	22.0412	22.2093
PROT_0623	19.6332	19.2769	18.8133		20.2739	19.7484	19.7463	19.2976	18.7834				20.1047	19.059	18.4724	19.1688						19.6241		19.6241	18.7008					18.5873
PROT_0624	18.7267					16.9618				16.6941			17.2682	18.6026			18.2746						18.3193	16.6792	18.0932					
PROT_0625	24.3281	24.0119	24.343	24.3428	25.3271	25.5873	24.0159	24.3153	24.4369	24.8995	24.363	24.2159	24.2079	24.6736	24.4054	24.8276	24.3464	24.9436	24.2405	24.5432	24.6701	24.3387	24.2607	24.4182	24.5752	24.8501	24.5828	24.5295	24.3613	24.5608
PROT_0626	25.9392	25.9179	26.1655	25.7195	26.5867	26.6472	25.9375	26.1599	26.1461	26.432	25.9148	26.2704	26.2483	25.8981	26.2084	26.1173	26.0452	26.0606	25.9685	25.9175	25.9881	26.1534	25.8961	26.2595	26.0388	26.1062	26.274	25.9591	26.1923	26.0932
PROT_0627	18.5984	19.1864		19.5825	19.5421			18.5909		18.9292	19.348	18.746		18.8368	18.9691		18.3953					19.252			18.6615		18.4803	18.9303	19.0524	18.9934
PROT_0628	20.0509	19.8273	21.1851	20.7189	20.9429	20.926	20.1874	20.3891	20.7742	20.2136	20.2782	19.8184	20.0626			20.8259	19.8918	20.0465	20.2528	20.5783	20.4841	19.8068	20.6929	20.6189		20.513		19.8145	20.7119	20.4352
PROT_0629	22.8656	23.2361	23.1225	22.5966	23.6386	23.1649	22.9008	23.3434	22.6158	23.0339	22.6738	22.9358	22.8439	23.6094	24.0658	23.8401	23.2405	22.9126	22.7549	23.0379	22.8596	23.0361	22.9694	23.064	22.6942	22.9383	22.3251	22.6176	23.067	22.8386
PROT_0630	22.2329	22.4106	22.095	22.2061	22.7136	22.2448	22.5159	22.2756	22.2356	22.412	22.3913	22.2075	22.0726	21.8628	22.1306	22.0426	21.9827	22.0522	21.9585	22.3374	22.1629		22.406	21.8726	22.125	22.1712	22.0467	21.9003	22.3314	22.1198
PROT_0631	24.6158	24.4434	24.8648	24.5489	25.3803	24.8079	24.5525	24.5391	24.6983	24.5863	24.673	24.5795	24.6863	24.4099	24.4906	24.5227	24.5437	24.6528	25.0379	24.8899	24.7294	24.6219	24.4971	24.6838	24.7235	24.5161	24.5076	24.5045	24.6502	24.7271
PROT_0632	25.5718	25.8266	25.621	25.5825	25.8758	26.0533	25.4502	25.2513	25.5178	25.2808	25.0781	25.3989	25.68	25.6676	25.3358	25.3267	25.0135	25.7827	25.1024	25.6271	25.7943	25.2741	25.6751	25.6998	26.0031	25.9625	25.5099	25.3188	25.8083	25.5404
PROT_0633	26.6556	26.6602	26.5452	26.4351	27.2794	27.0601	26.2357	26.3668	26.5156	26.5804	26.042	26.5111	27.0914	26.3407	26.4324	26.2189	26.5441	26.7713	26.6018	26.5051	26.522	26.601	26.1707	26.6053	26.564	26.239	26.8386	26.6435	26.4221	26.5793
PROT_0634	20.6715	20.969	20.6995	21.1434	21.8589	20.6588	20.0924	21.1848	20.7024	21.1347	20.8059	21.2032	20.8606	21.6572	20.6898	20.8105		20.9713	20.406	21.1558	20.7849	20.5303	21.3127	20.827	21.3185	20.6987	20.9147		21.0003	20.7352
PROT_0635	22.7019	22.4608	22.0469	22.2382	22.7849	22.9075	22.4061	22.1191	22.2649	22.2494	22.235	21.8105	22.4268	22.2098	21.9782	22.1646	22.4238	22.2623	22.0958	22.3327	22.5468	22.0341	22.902	22.6542	22.7426	22.5962	22.101	22.0338	22.5076	21.8653
PROT_0636	25.3067	25.4698	25.676	25.7353	26.1901	26.0902	25.5017	25.5252	25.8065	25.3227	25.5003	25.6881	25.7615	25.6464	25.463	25.9931	25.5903	25.5692	25.7381	25.3747	26.0068	25.8575	25.2182	25.7162	25.6876	25.4719	25.7258	25.49	25.5425	25.4943
PROT_0637	21.9611	22.5373	22.37		22.895	22.9446	21.7977	22.1446	22.5535	22.003	21.77	22.6082	22.9852	23.2739	22.547	22.0971	22.1523	22.67	22.3319	22.3635	22.0024	22.5456	22.5237	22.9466	21.9435	22.1476	22.0404	22.4429	22.2878	22.2206
PROT_0638	23.1153	23.1263	23.1637	22.917	23.8199	23.1856	23.0475	22.8449	22.2141	22.1627	22.9318	23.3956	23.0699	23.0339	23.0544	22.9053	23.3858	23.243	23.1461	23.1279	23.3047	23.2068	23.1776	23.0131	23.2418	23.2336	22.9823	22.596	23.3229	23.7146
PROT_0639	22.7835	22.921	21.907	22.2523	21.3579	21.4443	22.3003	22.205	22.9983	22.893	23.2583	22.8582	22.109	21.9136	20.5903	21.0594	21.7797	22.3949	23.0963	23.1606	22.8964	22.8547	21.7289	22.145	21.1898	21.1619	21.9744	21.9115	23.1779	23.0818
PROT_0640	26.7831	27.083	26.9915	26.8692	27.8023	26.9584	26.4212	27.1086	26.6896	26.7208	26.9303	26.9608	26.9697	26.7263	26.6724	26.3873	27.1564	26.6121	26.7693	27.1586	26.3863	26.9365	27.0601	26.6841	26.8903	27.2899	26.8071	26.7024	26.8379	26.8341
PROT_0641	28.1783	27.9824	27.8887	27.9241	28.3551	28.6255	27.7854	27.7729	28.1924	28.1727	27.6308	27.8606	28.0388	27.9036	27.659	28.0634	28.0269	28.0362	28.0568	27.7713	27.9443	27.6149	27.6258	28.285	28.0354	28.0893	27.9193	28.0855	27.988	27.9716
PROT_0642	21.777	21.1316	21.4719	21.2372	21.18	21.0577	20.6336	20.7173	21.153	21.2345			20.8973	21.356	20.1576	20.3507	20.9778	21.0657	21.5376		21.2354	21.0832	20.9868	20.9217	20.2427	20.564	21.2027	21.8586	21.4852	21.7841
PROT_0643	27.2624	27.1571	27.3858	27.2004	27.5787	28.1706	27.3489	27.3835	27.3412	27.2678	27.0488	27.267	27.089	26.957	27.3422	27.1128	26.7483	27.277	27.2266	27.4294	27.5743	27.4086	26.7209	27.4666	27.2359	27.3545	27.2296	27.0982	27.3345	27.3437
PROT_0644	19.5988		19.9287	19.3399	20.0703	20.672	19.7116	19.9612		20.3938	20.4054	20.1966	19.9529	19.8176	19.7919	19.8682	19.2551			19.9941		19.9126			20.0142	20.257	19.5272		19.3153	19.9152
PROT_0645	22.5965	22.4947	22.5598	22.2005	23.7969	22.0742	22.6255	22.5675	21.8663	22.26	22.5618	22.1074	22.6918	22.3981	21.7455	22.4285	22.5407	21.9476	22.5668	22.843	22.215	22.9701	22.7099	22.2223	23.215	23.3502	22.5289	22.2401	22.6374	22.5687
PROT_0646	23.3158	23.6553	23.7538	23.4135	24.2271	24.5527		23.893		23.5062	24.1963	23.1683	23.5138	23.6023	23.4037	23.2213	23.7968	23.8425	23.4551	24.1202	23.5723	23.7814	23.2995	23.5795	23.4373	23.8916	24.0123	23.7293	24.006	23.7938
PROT_0647	22.806	22.2614	22.7742	22.6591	22.782		22.7289	22.5771	22.5337	22.385	22.15	22.4411	22.6222	22.2558		22.3255	22.155	22.5142	22.2853	22.5173	22.4227	22.8097	22.5026	22.2736	22.527	22.9464	22.2776	22.7198		22.7562
PROT_0648	20.8422	21.3168	21.1627	20.9933	21.5287	20.5905	21.0333		21.3488	21.229	21.0845	20.9334	20.8776		20.8261	21.2238	21.2482	20.9973	21.0409	21.411	20.6433	20.3095	21.0299	20.6512	21.39	21.2077	21.4062		20.8246	
PROT_0649	19.7247	19.99	19.9592	20.427	20.7057	20.7373	20.0677	20.4342	20.474	19.8636	19.8671	20.2428	20.1667	20.4677	20.3826			19.5779		20.5976			20.0292	20.1614	19.6856	20.4765	20.5468			21.2005
PROT_0650								17.1703	18.2885			17.7065						18.8245												
PROT_0651	26.0277	26.2889	26.4351	26.0062	26.7893	26.553	25.8606	26.3365	26.4978	26.1356	26.4384	26.436	25.7663	26.4334	26.4269	26.1482	26.1121	26.7181	25.9091	26.3566	26.0678	26.2112	26.292	26.5611	26.0068	26.3974	26.1453	25.9496	26.0863	26.1484
PROT_0652	27.6425	27.845	28.1484	27.6614	28.9535	28.8349	27.7382	28.5331	27.9979	27.6515	27.6761	27.704	27.8595	28.1321	28.4318	27.8673	28.1877	28.0678	27.4023	27.9292	28.2544	27.7238	27.8581	28.1837	27.9549	28.5869	28.1435	27.8739	28.0326	28.0216
PROT_0653	21.7633	21.9929	21.9842	21.7025	22.5005	22.4028	21.8862	21.7567		22.0203	21.6194	22.1169		22.4052	21.875	22.2717	21.8726	22.5781	21.8644	21.8363	21.5917	21.8861	22.3029	21.3241	22.041	21.9688	21.6948	21.9065	22.0506	22.1813
PROT_0654	26.4653	26.8669	26.7506	26.3441	26.8605	27.2614	26.5808	26.5518	26.8595	26.6058	26.5899	26.7197	26.5415	26.5067	26.5718	26.1202	26.8009	27.161	26.6948	26.7036	26.7233	26.5233	26.7004	26.7145	26.6058	26.7534	26.8125	26.4278	26.8834	26.9346
PROT_0655	26.6296	26.7462	26.7854	26.6536	27.1516	27.3684	27.1254	26.9452	26.7643	26.9111	26.5836	26.8338	26.9844	26.5483	26.9481	26.6288	26.6393	27.0058	26.5916	26.6581	26.8415	27.1611	26.886	26.9531	27.0781	26.6194	26.9665	27.026	26.543	26.8663
PROT_0656	26.483	26.7786	26.5723	26.7461	27.3866	27.097	26.4538		26.6048	26.4523	26.5668	26.3782	26.8822	26.6846	26.622	26.7836	26.6421	26.3697	26.4186	26.7127	26.3925	26.62	26.7617	26.4177	26.5665	26.9149	26.4502	26.8505	26.7887	26.6921
PROT_0657					18.1743			17.7724			18.2106	18.1072				17.7589	18.129	19.2975				17.1938		18.1723				17.5594		17.6613
PROT_0658	24.1198	23.7367	24.3354	24.073	24.4848	24.7687	24.3619	23.5848	23.9014	24.2235	23.7787	24.0934	23.8316	23.9509	24.5574	24.1548	23.8083	24.3724	23.9479	24.0315	24.2736	24.1792	23.9334	24.4755	24.0996	23.6178	23.8995	24.2159	24.1024	24.2581
PROT_0659	28.1819	28.4359	28.5408	28.366	28.7512	28.9175	28.1629	27.9887	28.5444	28.1583	28.3407	28.5397	28.2019	28.426	28.5283	28.3492	28.4189	28.5581	28.3138	28.4256	28.3567	28.2654	28.308	28.4322	28.2674	28.5751	28.5187	28.3221	28.3147	28.2893
PROT_0660	22.3334	22.8927	22.6073	22.7462	23.6419	23.0082	22.3188	22.9234	22.6731	22.8733	22.9205		22.8423	23.1517	22.5861	22.6367	23.1859	22.5402	22.4122	22.7965	22.6975	22.7285	22.2726	22.4817	22.7864	22.7454	22.629	22.6536	22.8814	
PROT_0661	24.9409	24.4341	24.6059	24.1813	25.3799	25.2159	24.6359	24.4453	24.5674	24.6988	24.6687	24.5109	25.1215	24.7654	24.7338	24.8865	24.6989	24.5349	24.5833	24.3921	24.9241	24.63	24.5718	24.5858	24.533	24.7488	24.5551	24.5963	24.716	24.4494
PROT_0662	22.4178	22.019	22.5863	22.6876	22.7835	23.3362	22.5112	22.4879	22.7189	22.3162	21.9701	22.6157	22.8522	22.5244	22.7851	22.7366	22.2071	22.8932	22.6179	22.6294	22.5194	22.4787	22.226	22.7076	22.5247	23.0637	22.8662	22.3683	22.5886	22.9587
PROT_0663	25.2844	25.5914	25.6445	25.5264	26.3913	26.1639	25.6654	25.8659	25.5127	25.5484	25.8054	25.5486	26.2948	25.9241	25.5002	25.4136	25.585	25.5711	25.3408	25.6715	25.7529	25.3278	25.6548	25.8163	25.5981	25.6878	25.8202	25.7457	25.5794	25.602
PROT_0664	18.7202		18.9528	18.54	18.7186	18.9801	18.7311	17.789	18.7857			19.0334	18.799					18.6744		19.3069				18.4955		18.2323		18.2613		
PROT_0665		18.2759	18.4948				18.9531		18.4382						17.2321		17.7123		18.8843	18.9432	18.6084				18.431		18.5473			
PROT_0666	23.0774	22.5846	22.9878	22.6545	23.2518	22.9976	23.0429	22.9644	22.785	22.5968	22.6894	22.8645	23.0113	22.6215	22.5677	22.7774	22.3571	22.9055	22.9792	22.7766	22.5166	22.6774	22.4807	22.2977	22.6825	23.1754	22.7043	22.8732	22.4386	22.9093
PROT_0667	25.9966	26.2782	26.1036	25.8555	26.8641	26.8788	25.9712	26.3408	26.5774	25.9667	26.1888	26.3904	26.0991	26.3805	26.128	25.7773	26.0671	26.4312	26.0576	26.3365	26.4708	26.446	25.9509	26.0292	25.9994	26.0658	26.221	25.8536	26.3853	26.1516
PROT_0668	22.3106	22.9226	22.3179	22.8191	23.0661	22.8991	22.7649	22.8567	22.5843	22.5991	22.8316	22.2411	22.7523	22.5606	22.3344	22.6126	22.4879	22.1838	22.6662	22.8496	22.4268	22.7968	22.6706	22.6962	23.1049	22.9665	22.4664	22.7748	23.0957	22.9864
PROT_0669		19.7221		19.2664		20.0428	19.6908	20.1398	19.0944		19.1117	19.264		19.0315	18.6062	20.1131	18.6274	19.0236	19.1521	19.2153			18.8626	19.8999		19.3881	19.7882	18.7235	19.2944	19.2078
PROT_0670	25.1012	25.0684	25.1509	25.301	25.8011	25.1611	24.8805	25.3651	24.9047	25.2806	25.2966	24.9827	25.495	25.3492	24.7272	25.0245	25.3424	25.3492	25.2994	25.2558	24.9709	25.0541	25.1828	24.7494	25.3518	25.5594	25.0973	24.9436	24.9693	25.1374
PROT_0671	23.4919	24.2747	24.1495	23.742	24.5226	24.238	23.8538	23.7219	23.8862	23.5691	23.3829	23.7184	23.6504	23.9717	23.5668	23.8597	24.0193	24.1702	23.3909	23.7305	23.6925	23.5176	23.44	24.0144	23.9027	23.8549	24.2982	23.8609	22.9414	24.2389
PROT_0672		20.9414	20.7339		21.3152	20.8264	19.8097	20.3823	20.0542	20.5687	20.5217	19.99	20.4036	20.3768	20.709		20.3027	20.4365	20.8145			20.7232	20.757	21.0506		20.8579	20.4711	20.8078	20.4068	20.6176
PROT_0673	24.4457	24.2291	24.3257	24.69	24.8891	24.9092	24.1831	24.2607	24.0466	23.9328	24.2346	24.1698	24.4958	24.1805	23.928	24.146	24.0885	24.3077	24.2524	24.2181	24.261	23.9655	24.2501	24.3314	24.3103	24.3756	24.5129	24.2257	24.1464	24.3142
PROT_0674	27.7424	28.0027	27.7255	27.5094	28.4412	28.1907	27.4246	27.5767	27.8906	27.8687	27.5003	27.5134	27.7582	27.6421	27.4617	27.1262	27.8913	27.7608	27.7468	27.7452	27.8357	27.7425	27.2979	27.5057	27.4638	27.699	27.4173	27.4981	27.7529	27.4585
