protein_id	WT1_t1	WT1_t2	HetEd1_t1	HetEd1_t2	HomEd1_t1	HomEd1_t2	HetRev1_t1	HetRev1_t2	HomRev1_t1	HomRev1_t2	WT2_t1	WT2_t2	HetEd2_t1	HetEd2_t2	HomEd2_t1	HomEd2_t2	HetRev2_t1	HetRev2_t2	HomRev2_t1	HomRev2_t2	WT3_t1	WT3_t2	HetEd3_t1	HetEd3_t2	HomEd3_t1	HomEd3_t2	HetRev3_t1	HetRev3_t2	HomRev3_t1	HomRev3_t2	WT4_t1	WT4_t2	HetEd4_t1	HetEd4_t2	HomEd4_t1	HomEd4_t2	HetRev4_t1	HetRev4_t2	HomRev4_t1	HomRev4_t2	WT5_t1	WT5_t2	HetEd5_t1	HetEd5_t2	HomEd5_t1	HomEd5_t2	HetRev5_t1	HetRev5_t2	HomRev5_t1	HomRev5_t2
PROT_0603	24.8791	24.4195	24.3886	24.9135	24.5687	25.0681	24.482	24.5333	24.5098	24.2608	24.6502	24.5902	24.4876	24.5312	24.941	24.9089	24.841	24.574	24.5356	24.3595	24.7943	24.6279	24.7793	24.5157	24.2441	24.6664	24.4787	24.3406	24.7386	24.5494	24.7671	24.4049	24.3238	24.3092	24.6765	24.4644	24.4613	24.3302	24.5868	24.5763	24.3797	24.2944	24.5269	24.6438	23.9304	24.1876	24.4534	24.4955	24.8281	24.7392
PROT_0604	20.6914	20.1112	20.4676	20.3938	20.6765	20.7666	20.5825	20.4699	20.5933	20.0711	20.3394	19.904	19.8109	20.4787	20.3716	20.5929	21.1025		20.7327	20.6869	20.7176	20.2616	19.7158	20.4871	20.1298	20.1289	19.8304		20.6866	20.2994	20.417	19.9242	20.5464	19.995	20.3684	20.1147		20.8035	20.5103	19.94	20.8084	20.639		20.6379	20.6015		20.6045		20.8107	19.8866
PROT_0605		19.9605		20.3654	20.5559		20.6039		19.3454		20.7609	20.0241	20.0453			20.3012	20.3672	20.0633	19.8556	19.8557	20.0565		19.159		19.7571				19.6978		19.6656	19.6556	19.9899	19.9821	20.2747			19.6996	20.2779	19.7148		19.522	20.0462	20.371	19.8437	19.9876	20.0594		20.1087	
PROT_0606	23.8935	23.9988	23.7426	23.8512	24.8624	24.5025	23.5867	24.1014	23.8658	23.8405	23.8248	23.4529	23.6915	23.8739	23.8287	23.9768	24.2268	24.0075		23.7	23.6157	23.4344	23.7918	23.6847	23.9331	23.6332	24.2262	24.3581	24.6658	24.8658	23.6959	24.0329	24.0949	23.8202	23.9583	23.9747	23.6416	23.9797	23.605	23.9152	23.694	23.8599	24.04	23.9716	24.0463	23.9123	24.0738	23.7361	23.9483	24.1319
PROT_0607	24.7646	24.4073	24.2281	24.5772	24.5354	24.9157	24.6085	24.3205	24.5387	24.1572	24.1925	24.4229	24.4817	24.6258	24.3055	24.4756	24.7581	24.4513	24.3014	24.0632	24.7144	24.5102	24.087	24.3736	24.2904	24.4717	24.3698	24.0136	24.6767	24.0441	24.5324	24.2372	24.1791	24.3093	24.2884	24.4757	24.3127	24.0569		24.4263	24.4095	24.3511	24.6043	24.3275	24.0792	24.7475	24.8505	24.3816	24.4394	24.1249
PROT_0608	21.3085	21.5821	21.4276	21.9308	22.0012	21.7502	21.2993	21.9457		21.0115	21.2316	21.6929	21.7129	21.3697	21.6853	21.7921	21.9789	20.9517	21.9766	22.1128	21.5148	21.9657	21.537	21.8624	21.3529	20.657	21.3107	21.7691	21.9698	21.4063	21.7946	21.7937	21.7556	21.1857	21.7622	21.2163	21.8674	21.8843	21.3693	21.606	21.3335	21.8831	21.4124	21.9192	20.9814	21.1887	21.9378	21.8208	21.6679	21.6679
PROT_0609	23.6824		23.9775	23.943	24.7588	24.6874	24.1228	23.7576	23.5619	24.3812	23.9997	24.094	24.0064	23.9136	24.2384	23.9206	24.0244	23.6989	23.9039	24.3301	23.8075	24.1352	23.5879	23.775	24.4847	23.5011	23.936	23.5875	23.9407	23.9652	24.0612	24.1913	24.011	23.9385	24.8374	23.9046	24.2697	23.9239	23.9522	24.1958	24.3353	24.1527	23.9389	24.6778	25.2523	25.2145	24.2357	23.6994	23.8852	24.6232
PROT_0610	26.0782	26.1532	26.0128	25.6031	26.7941	26.5806	26.1145	25.8773	26.1145	25.9715	26.7167	27.1205	25.9106	25.8359	26.0468	26.1393	25.9306	25.8162	25.9943		26.0265	26.1172	25.8195	25.9097	25.8193	26.0134	25.9241	25.7794	25.7592	26.0059	26.0348	25.8552	26.2938	25.8415	25.8588	26.008		25.7692	26.2476	26.1572	26.1879	26.0185	25.9701	26.1352	25.8876	26.0319	25.9846	25.8302	26.2072	26.0399
PROT_0611	20.5436	21.1429	21.2306	20.8299		21.2469	21.3093	21.2254	20.912	20.7437	20.7776	21.0073	21.3851	21.5654		21.0137	21.1474	21.1915	20.8598	21.117	20.5553	21.0627	21.203		20.7869	20.4963	21.095	21.0473	20.405	20.6474	21.1952		21.8207	20.5947	21.1752	21.2619	20.8946	21.3759	20.64	21.1863	20.8689	21.0336	21.1083	20.9414		20.8033	20.8487	20.7217	20.4417	20.2126
PROT_0612	24.865	25.0288	24.9562	25.1783	25.5632	25.3824	24.8806	25.2872	24.9561	25.1704	25.1727	25.0672	25.1268	25.0945	25.5033	25.2676	24.8306	24.7363	25.1611	24.9209	25.3062	25.129	24.9518	25.1723	24.8236	25.2224	24.8815	25.1305	24.789	25.1707	25.0225	24.6134	25.2062	24.5542	24.8655	25.0122	24.6545	24.8748	25.0333	25.3269	24.8809	24.8767	24.9805	25.0523	25.2823	24.8353	24.5884	25.0506	24.8532	25.233
PROT_0613	20.9247	20.7896	20.8162	21.2895	20.7467	21.6718	21.1141		20.83	20.3087	20.9073	20.8596	21.0973	20.6754	20.6457	21.3249	20.8691	20.638		20.7362	21.3435	20.6654	21.497	20.8175	21.0349	20.3452	20.9881	20.5989	20.5968	20.8844	20.9254	20.8758	21.0496	20.9336	20.7598		21.4038	21.3663	20.854	21.0363	20.4441	20.6998	21.1636	20.4737	20.5893	20.4223	20.6195	20.7998	20.651	21.1757
PROT_0614	24.088	24.0653	23.6392	23.9515	24.3366	23.8826	23.9885		24.0164	23.7576	23.8085	23.7216	24.0287	23.8689	23.9494	23.7905	23.9964	24.1094	24.1222	23.9623	23.8037	23.754	24.3668	23.9282	23.6232	23.5628	23.4576	24.0814	23.8052	23.9141	23.6941	23.5949	23.9387	24.1341	24.1484	23.9172	23.8634	23.9554	24.0035	24.2976	23.7993	23.8092	23.7425	23.9315	23.8151	23.9742	24.1918	23.6409	24.0436	23.903
PROT_0615	22.4123	23.0182	22.4771	22.2739	22.82	23.1759	23.1573	22.4522	22.1298	22.3846	21.8864	23.0256	22.8341	22.4019	22.2771	22.2586	22.6759	22.6245	22.4184	22.3523	22.6597	22.5022	22.6766	22.7864		22.9487	22.7155	22.2504	22.5246	22.4554	22.593	22.4013	22.2544	22.6633	22.2746	21.8764	23.0554	22.8426	22.3925	22.6177	22.4586	22.712	22.6578	22.5192	22.5189	22.5926	22.7714	22.1931	22.0564	22.4777
PROT_0616	23.9068	24.2018	24.3248	23.6918	24.4998	24.164	24.3921	24.1148	24.1239	24.0469	23.8599	24.4787	24.1358		24.4059	24.2653	23.9184	24.0707	23.5639	23.8002	24.1248	24.4438	23.7674	23.3956	23.5307	23.9369	24.1283	23.7311	23.7465	23.7125	23.8618	24.0617	24.0916	23.9671	23.8543	24.2064	24.3555	24.2807	23.5465	23.7741	23.9115	24.4182	24.2788	24.0935	24.0903	24.3929	23.8193	23.7978	23.5865	23.6926
PROT_0617	26.9248	26.9226	26.4414	26.5648	27.2495	27.0882	26.994	27.0136	26.9483	26.7812	26.7856	26.8266	26.6775	26.9157	26.8453	26.5702	26.928	26.7794	26.6647	26.5198	26.9726	26.6308	26.841	26.58	26.7239	26.9228	26.494	26.6306	27.061	26.8994		26.7045	26.7523	26.804	26.8946	26.2943	27.0858	27.0637	26.8816	26.7979	26.7492	26.9515	26.8253	26.5129	26.8499	27.1518	26.8576	26.5285	27.0049	26.8749
PROT_0618	20.7929	20.4657	20.185	20.5476	20.7488	20.4674	20.7203	20.7916	20.2978		20.7384	20.1138	20.3503	20.1578	20.2739	20.2092	21.0406	20.702	20.8397	20.0878		20.7125	20.6422	20.3837	20.393	19.9818		19.9444	20.4387	20.5102	20.5988	20.2189	20.9171	20.8029	20.2389	20.1981	20.7825	20.1128	20.7267	20.2741	19.9616	21.0182		19.9541	20.4373	20.0993	20.744	20.042	20.8434	20.7268
PROT_0619			19.5379						19.4245				18.243	18.3207	18.7973			18.912	19.1603	18.9288	19.3843	18.9299				18.7139				18.3278		18.3698	19.6018	18.9514		18.8583	19.4648			19.3089	19.1276		19.7133	18.5532		19.0049				
PROT_0620	24.6755	23.7131	23.8627	23.533	24.2819	24.1237	24.2768	24.0756	24.4446	23.4822	24.3314	24.2154	23.9081	23.8743	24.422	24.4483	24.1686	23.9064	23.9787	24.144	24.328	24.0892	24.0621	24.1439	24.1096	23.942	23.7685	23.7972	23.8798	24.1496	24.1634	24.1895	23.8039	23.9551	23.9606	23.6154	24.2507	24.1638	23.9034	24.1576	24.3624	24.2137	23.8905	23.8926	23.8929	24.0346	24.3132	23.9258	23.7731	23.7093
PROT_0621		26.6337	26.5241	26.7429	26.7458	26.9797	26.9048	26.8869	26.9797	26.6087	26.5548	27.0128	26.9305	26.5379	26.5537	26.6498	26.932	26.6735	26.5878	26.575	26.7006	26.8531	26.6535	26.7032	26.5658	26.4473	26.9132	26.7541	26.2815	26.7573	26.7839	26.8317	26.8377	26.6933	26.6519	26.7309	27.076	26.7733	26.7511	26.2789	26.618	26.9614	26.5228	26.6952	26.4052	26.6016	26.8574	26.5193	26.5175	26.7632
PROT_0622	21.8966	22.4124	22.2759	21.9632	22.4638	22.52	21.9736	22.5463	22.335		21.9431	22.366	22.4033	22.3797	21.8625	22.0393	22.2379	22.0428	22.2314	22.4738	21.7629	22.0411	22.0043	22.4289	22.4019	22.2475	22.2368	22.0122	22.4052		21.8398	22.4057	22.2722	22.002	22.3222	21.8622	22.4845	21.9665	22.5215	22.498	21.7687	22.0856	22.4895	22.5651	22.4238	21.7669	22.1957	22.4531	21.9885	22.1052
PROT_0623	19.5758	19.4589			19.0116	19.6104		18.9591	19.7965	19.0558	19.8562	19.9178	19.3495	20.0177	18.6418	19.5819		18.5997	19.2465		20.1073	19.0961		19.4468		18.843	19.0512		18.5548		20.1106	19.0868		19.4906	20.0094	19.5305	19.1908	18.7322	20.3711		19.5244		19.8742	19.1387	19.0046	20.3508	19.8167	19.2156		19.3685
PROT_0624								17.1982																		18.0842				17.3068														17.716					17.4402	
PROT_0625	24.4665	24.6049	24.4688	23.9542		25.5163	24.8933	24.4083	24.7381	24.4915	24.819	24.5944	24.4504	24.5896	25.0223	25.4451	24.6843	24.5059	24.4306	24.2973	24.6626	24.7772	24.2142	24.4537	24.2863	24.3679	24.5848	24.188	24.6499	24.7818	24.2263	24.5508	24.5023	24.5774	24.5522	24.4693	24.5403	24.4407	24.124	24.5801		24.8804	24.3031	24.2343	24.0587	24.4553	24.6965	24.4401	24.625	24.2792
PROT_0626	26.3102	25.8775	26.3189	26.3142	26.6318	26.5098	26.1256	26.5587	26.2612	26.0977	26.1473	26.1114	26.4683	26.5188	26.3655	26.3191	26.157	26.3577	26.1987	26.2772	26.3806	25.9746	26.3103	26.2881	26.005	26.1205	26.0511	25.8907	26.4866	26.0523	25.897	25.9216	26.3562	26.0279	26.1382	26.2052	25.9924	26.4978	26.3237	26.0948	26.0331	26.0277	26.0619	26.1228	26.4441	26.2915	26.155	26.4492	26.5041	26.1082
PROT_0627	19.3396		19.2228		18.9613	20.2646	19.1924					18.437		18.8836	18.4381						19.951	18.5293	18.9279			18.8215		18.3837	19.5306					18.6903	18.775	19.2207	18.5733		18.7262	19.0115	19.5432		19.1219		19.5031	18.5838	18.3217		19.37	19.0259
PROT_0628	20.354	20.3468	19.9682	20.4503	20.7217	21.1717	20.8636	20.1148	20.7902		19.978	20.8472	20.4859	19.9849	20.5929	20.1848	20.8582		19.6099	20.8362	20.6496	20.4029	20.3255	19.9781	20.2387	20.4282	20.4661	20.8821	20.6595	20.8113	20.2874	19.7275	20.4672	20.5989	20.2683	20.1549	20.1833	20.6198		20.2711	20.3245		20.4224	20.648		20.2102	20.4447	20.3115	20.078	19.8506
PROT_0629	23.0758	22.5138	22.8848	22.8459	23.1367	23.0643	22.6881	22.753	23.1424	22.525	22.9556	22.8217	23.2563	22.6994	22.7907	23.2563	22.8445	22.7246	22.6883		23.2991	22.5421	22.8567	22.9235	22.721	23.5471	23.1975	22.6211	22.928	22.9365	23.2414	22.7162	22.5645	22.3986		23.0392	22.7472	22.754	22.4807	22.8174	23.1388	22.8283	22.6278	22.6675	22.7068	23.1937	23.0911	22.7474	23.0444	22.2841
PROT_0630	22.096	22.1798	21.3999	21.9859	22.8526	22.5635	22.1555	22.221		22.1047	22.2854	22.1921	21.8225	22.0015	21.9325	22.019	22.3972	22.0563	22.2975	22.4048	22.2057	21.9496	22.2135	22.2015	22.1046	21.7485	22.2757	22.1702	23.9284	24.0567	21.7273	22.2808	21.5396	22.1154	22.2551	22.3044	22.2577	22.2093	22.6974	22.2304	21.9732	22.0669		22.1157	21.923	21.585	22.1949	21.8745	22.1615	21.7327
PROT_0631	24.9527	24.7342	24.8187	24.718	25.0594	25.4646	24.6766	24.8588	24.4967	24.4173	24.5025	24.7801	24.7848	24.4138	24.6971	24.5	24.7306	24.6023	24.6819	24.3198	24.7824	24.3303	24.6974	24.4171	24.5805	24.6224	24.4386	24.6103	24.858	24.8083	25.1157	24.8196	24.417	24.3254	24.9343	24.9069	24.7969	24.8796	24.6657	24.6752	24.7212	24.6792	24.7894	24.8098	24.541	24.9023	24.7669	24.8428	24.4637	24.6949
PROT_0632	25.5467	25.3939	25.5506	25.6759	26.0854	26.081	25.5007	25.4055	25.6127	25.7361	25.7276	25.4492	25.5683	25.5993	25.4375	25.8034	25.6111	25.3959		25.5257	25.5887		25.6617	25.7115	25.8777	26.0669	25.8104	25.4535	25.4057	25.5241	25.6323	25.2209	25.5074	25.4332	25.4236	25.8585	25.398	25.7363	25.3286	25.6709	25.681	25.581	25.4922	25.4997	25.7226	25.8283	25.442	25.6152	25.5031	25.6133
PROT_0633	26.6593	26.695	26.819	26.6018	27.2339	27.0155	26.5906	26.4868	26.5525	26.0431	26.6512	26.7967	26.481	27.0379	26.7223	26.7977	26.7115	26.4565	26.7138	26.6922	26.6196	26.9677	26.6942	26.7952	26.8597	26.632	27.6038	27.691	27.8106	27.9316	26.2924	26.8025		26.6262	26.8831	26.219	26.8332	26.8636	26.7518	26.9528	26.4494	26.7897	26.7388	26.806	26.5019	26.4236	26.6809	26.6482	27.0615	26.6989
PROT_0634			20.4402	20.7401	21.0026	20.877	20.2414	20.7326	21.127	21.0994	21.1005	20.8882		20.5868	21.4226	20.3384	20.9257	20.3464	20.8568	21.0454	20.7392	20.9055	20.2993	20.7046	21.0853	20.8292	19.9255	20.605		20.5981	19.6471	20.7866	20.1995		20.7635	20.783	20.7839	20.3702	21.3659	21.5573	20.8227	20.6602	20.7088	20.9113		20.783	21.1558	20.1558	21.0851	
PROT_0635	22.8654	22.075	21.9601	21.9912	22.8568	23.0745	22.0139	22.3306	22.0678	22.0988	22.444	22.2553	22.2854	22.5065	22.3659	22.218	22.298	21.989	21.6822	22.6119	22.3431	22.4113	22.689	22.063	22.1575	22.3115	22.461	21.9923	22.6928	22.5248	22.1922	21.9833	22.2394	21.68	22.3438	22.1455	22.5138	22.489	22.5525	22.4085	22.7983	22.3542	22.2434	22.2951	22.5232	22.5899	22.6814	22.0807	22.3117	22.3574
PROT_0636	25.6545	25.7178	24.5156	24.4892	26.1779	26.1805	26.0718	25.5845	26.3592	25.7449	25.7481	25.7984	26.3768	26.6202	26.5793	26.3269	25.7525	25.6778	25.9793	25.7661	25.9943	25.5295	25.5846	25.7655	25.9486	25.6199		25.5889	25.7271	26.1131	25.8736	25.5357	25.6654	25.572	25.6063	25.6211	25.2966	25.1019	25.2835	25.1815		26.2574	25.5155	25.8332	25.7745	25.8177	25.5269	25.4699	25.3577	25.3411
PROT_0637	22.1021	21.9735	22.1574	22.2429	23.9514	24.0256	22.3272	22.5509	22.3021	22.0589	21.8816	22.6717	22.4179		22.4927	21.7952	22.4528	22.2039	22.2883	22.3274	22.2022	22.2958	22.4724	22.2269	22.259	22.3746	21.8429	22.5285	22.2395	21.9682	22.2184	22.0138	22.3258	22.6831	22.1832	22.5517	22.564	22.3188	21.9867	22.2344	22.2574	22.1268	22.2535	22.6021	22.2225	22.4228	22.7199	22.4308	22.6112	22.6115
PROT_0638	23.1766	22.8787	23.2443	22.9636	23.8173	23.5956	22.7557	22.7856	23.0738	23.3415	22.8491	23.0673	23.0608	23.0689		23.243	22.814	22.8823	23.1269	23.0015	22.886	22.9768	21.9994	21.9579	22.7898	22.9469	23.0362	23.054	23.0705	23.177	23.0761	22.8806	23.354	22.9571	23.2916	22.4977	23.1588	23.0735	23.1847	22.9646	22.9788	23.1415	23.2247	23.3305	23.1658	22.9992	22.8031	23.2137	22.6001	23.0352
PROT_0639	23.1369	22.5112	21.878	22.2135	21.2912	21.4396	22.0276	21.8109	22.8384	22.5241	23.041	23.0007	21.7038	22.0629	20.8897		22.1227	21.8621	22.543	23.01	23.3424	23.0331	21.7582	21.9769	20.4984	20.9138	22.1384	21.6175	22.4831	23.1012	22.9123	22.9011	21.7242	21.5435	20.9519	21.0844	22.0376	21.4975	22.6105	23.1549	23.1991	22.6326	21.5607	22.2349	20.3675	20.9403	21.8462	21.6193	22.9047	22.623
PROT_0640	26.7299	26.7372	26.7874	26.9619	27.7222	27.3922	26.9037	26.7608	26.9821	26.6598	26.7744	26.9052	26.7897	27.1853	26.8839	26.8709	26.9818	26.7416	26.9598	26.8793	26.9838	26.9098	26.8196	26.9968	26.9145	26.7543	26.8309	26.7716	26.8711	26.7206	26.698	26.9042	26.7474	26.6903	27.1411	26.876	26.9471	27.0763	27.1869	27.298	26.7441	26.5912	27.2268	27.6135	26.748	26.7907	26.4676	26.7443	26.858	26.7059
PROT_0641	28.4473	28.464	27.876	27.8252	29.0257	28.7817	28.2947	28.3325	28.1469	28.1215	28.2419	28.4667	28.3262	28.1671	28.3752	28.2108	28.3637	28.0542	27.9153	28.2234	28.3883	27.8847	28.3993	27.8064	28.1808	27.9401	28.1072	28.0679	27.9743	28.1092	28.0177	27.83	28.2178	27.9702	28.5016	28.3564	28.0614	28.1522	28.2836	28.3297	28.2278	28.0883	27.9955	27.8423	28.1638	28.4357	28.1832	28.1272	27.9045	28.0153
PROT_0642	21.8039	21.7217	21.0735	20.8785	21.0381	21.3133	20.9438	21.108	21.6175	21.6948	21.2239	21.5631	20.7513	20.8801	20.1431	21.0187	20.6397	20.8981	21.5701	21.4622	21.7021	21.467	20.8705	20.9323	20.1197	20.6252	20.9244	20.8519	21.4099	21.6697	21.2094	21.4621	20.9786	21.0574	20.9641	20.6229	20.7349	20.67	21.3384	22.0253	20.9343	21.3209		21.0165	20.8036	20.9483	20.2938	20.66	21.362	21.8728
PROT_0643	27.1711	27.2381	26.9299	27.3215	27.3863	27.6548	27.5459	27.3011	27.2319	26.8732	27.3948	27.0076	27.1497	27.1128	26.8434	27.4232	27.0531	27.1883	27.4535	27.203	27.4151	27.6151	27.0521	27.321	27.4172	27.3711	27.0753	27.0666	27.2742	27.1547	27.3791	27.021	27.4045	27.225	27.2925	27.5629	27.2483	27.4138	27.488	27.0147	27.2207	26.9192	27.1212	26.8978	26.9813	27.3512	27.0757	26.9151	27.3249	27.0244
PROT_0644	20.1026	19.7302	19.0041	19.3644	20.2371	20.4047		19.9161	19.7024	19.7175	19.339	19.4548	19.7613		19.1188		20.1894	19.8726		19.8415	19.7558	19.5322	19.5415	18.891	19.4922	19.1712	19.3097	20.1837	19.2816	20.3191	19.853	19.5011	20.0982		19.8224		19.7865	19.8096	19.0033	20.1456	19.4163	19.52	19.4493	20.3693	19.3071		19.9062	20.2617		
PROT_0645	22.4729	22.8311	21.9366	22.2947	23.1444	22.4579	22.9138		22.4019	22.1149	22.4556	22.4293	22.4168	22.6114	22.0202	22.2645	22.6428	21.9626	22.2137	22.0128	22.1396	22.9642	22.0956	22.616	22.3533	22.3792	21.8019	22.3065	22.3386	22.4337	21.6976	22.747	22.4851	22.3017	22.3904	22.178	22.7454	22.959	22.4545	22.648	22.0423	22.1001	22.2579	22.2309	22.2779	22.4151	22.4872	22.3226	21.9386	22.4802
PROT_0646	23.9558	23.486	23.5446		23.929	24.0077	23.7395	23.3594	23.7753	23.3643	23.8141	23.5363	23.3872	23.4831	23.6608	23.858	23.8303	23.75	24.2547	23.349	24.1411	23.404	23.6156	23.8088	23.6404	23.6554	23.473	23.3822	23.4297	23.8112	23.7257	23.271	23.2533	23.7629	23.8127	23.79	23.231	23.4609	23.6455	23.6297		23.3043	23.5003	23.5313	23.533	23.647	23.914		23.3886	23.6496
PROT_0647	22.3032	22.8078	22.3478	21.8905	23.1413	22.861	22.7396	22.3914	22.6181	22.539	22.8838	22.5778	22.3924	22.638	22.5174	22.9663	22.704	22.1122	22.7068	22.5409		22.2515	22.0715	22.4081	22.5213	22.5172	22.614	22.4364	22.6034	22.5513	22.0769	22.6086	22.5665	22.4596	22.3857	23.0074	22.8061	22.7253	22.3758	22.3468	23.0036	22.1591	22.4514	22.3931	22.9309	22.9285	23.1431	22.6092	22.486	22.4255
PROT_0648	21.3628	21.3666	21.2853	20.8515	21.1272	21.7594	21.0735	21.1963	21.2022	20.5918	20.5314	21.0868	20.9945	21.5689	20.8473	21.2062	21.2937	21.3347	21.5925	20.7666	20.8852	21.2265		21.4585	20.792	20.6483	20.8585		20.6737	20.5201	21.3375	20.5528	21.5821	21.0281	20.786	21.568	20.9265	21.4776	21.1446		21.3768	21.1545	21.5339	21.1765	20.6494	21.0175	21.2469	20.9923	20.8712	21.0434
PROT_0649	20.5721	20.2514		20.4577	20.7377	20.5826		19.6388	20.6965		20.3271	20.7068	20.0904	20.1733	20.7962	20.082	20.4277	20.452	19.5449	20.2728		19.8932	19.8224	20.6428	19.6753	20.0334			19.8575	20.6611	19.9115		20.5232	20.4167	19.6692	20.3928	20.4381	19.8735	19.9471	20.2233		20.0397	20.7896	20.0852		20.2302		19.6992	20.3982	
PROT_0650							19.1442		17.4649								18.5356					18.078	18.5837			18.2764			17.7154	17.8715			18.3225	18.0207		17.7691												17.8787		
PROT_0651	25.9594	26.2106	26.1526	26.4092	26.7727	26.5009	26.0857	26.5633	26.3146	26.3286	25.9069	26.3282	26.2492	26.5492	26.2758	25.9704	26.2662	26.293	26.052	26.1865	25.3991	25.368	26.3693	26.0201	26.0869	26.0832	25.8315	25.9482	26.107	26.3509	26.452	25.9976	26.1986	25.904	25.9381	25.8175	25.9795	26.0182	25.9356	26.5473	25.8856	26.0042		26.1771	26.2923	25.765	26.1788	26.5538	26.2486	25.9509
PROT_0652	27.6069	27.9578	28.0029	28.1289	28.7685	28.4275	28.0127	28.4364	28.0004	27.9535	27.7055	27.7655	27.9237	28.0784	28.2039	28.2207	27.8038	27.9807	27.8023	28.0626	27.7425	27.5382	27.8983	28.0485	28.3079	28.1211	27.7572	28.1362	27.8809	28.3299		27.8368	28.2272	27.957	28.4534	27.9874	28.1163	28.1232	28.4956	28.641	28.2458	27.8809	28.2151	27.8211	28.2463	28.1288	27.9756	27.9656	28.3613	27.8438
PROT_0653	21.638	21.9338	22.0539	22.2597	22.6071	22.0875	22.1792	21.8093	21.965	21.8641	21.9509	22.0422	22.3102	22.1591	21.7503	21.9857	21.7084		22.2948	22.511	21.4665	21.8437	21.8368	22.2623	22.2851	22.2976	21.9691	21.6283	22.3925	22.0563	22.0582	21.7356	22.0019	22.4602		22.3491	21.8648	22.0423	22.2988	22.3372	21.7103	22.0876	21.9156	21.8687	22.0448	21.8007	22.0616	22.2273	22.0794	22.1517
PROT_0654	26.5882	26.2075	26.5464	26.3973	27.1449	27.1294	26.6273		26.3981	26.4223	26.3483	26.4041	26.8989	26.6564	26.846	26.7534	26.6411	26.6842	26.7446	26.8354	26.8163	26.4962	25.9928	25.741	26.8166	26.7	26.3938	26.7161	26.6205	26.794	26.6737	26.8032	26.6819	26.6343	26.7969	26.7401	26.4429	26.2755	26.3975	26.8659	26.8039	26.3731	26.6534	26.6404	26.7018	26.6453	26.5581	26.3059	26.6237	26.5546
PROT_0655	26.8929	26.8225	26.6771	26.6717	27.1864	27.1382	27.0181	26.807	26.7739	26.9232	26.7159	26.7998	26.772	26.7627	26.8577	26.8438	26.7954	26.7	27.0494	26.7452	26.6162	26.3979	26.5974	26.8425	26.6369	26.9443	26.5672	26.7354	26.2624	26.8571	26.4733	26.5014	26.5036	26.6663	26.7298	26.6869	26.6061	26.3995	26.771	26.8571	26.75	26.5609	27.0175	26.7912	26.8091	26.7251	26.975	26.741	26.6732	26.8006
PROT_0656	26.5955	26.611	26.8049	26.2346	27.0442	27.1202	26.8804		26.6985	26.5901	26.4567	26.8122	25.7342	25.116	26.691	26.6969	26.3942	26.7362	26.306	26.6468	26.5637	26.1616	26.6697	26.5277	26.6557	26.4868	26.6335	26.836	26.0986	26.4845	26.5503	26.4894	26.7197	26.3616	26.4024	26.4505	26.8416	26.8549	26.6822	26.7796	26.5476	26.5866	26.504	26.4783	26.389	26.6496	26.3591	26.8778	26.1341	26.3188
PROT_0657	18.3818				19.5077	17.6715	18.2714				18.6931				18.2577					18.024	17.3571													16.8272	17.1688		16.913			19.9232			18.2614				18.299	17.6634		
PROT_0658	23.8607	23.9645	23.9274	24.2917	24.4176	24.3267	24.1224	23.8325	23.6499	23.6675	23.6863	24.5246	24.1823	24.1862	24.1322		24.0743	23.6913	23.819	24.4663	23.8604	23.9806	24.5218	23.9096	24.2066	24.1601	23.9275		24.0538	24.2171	24.4028	24.2088	24.5204	23.7032	24.3326	23.862	23.8625	23.6291	23.9873	24.2172	24.1996	24.3344	23.9824	23.8368	24.0448		23.8972	24.0743	24.1037	24.0643
PROT_0659	28.1498	28.2793		27.9043	28.7934	28.789	28.304	28.3286	27.917	28.0195	28.0706	28.1594	28.3132	27.6744	28.0669	28.0873	28.2581	28.0186	28.1198	28.3414	28.2555	27.9696	28.3042	28.1443	28.2766		27.9439	27.8801	28.0283	28.4078	28.1561	28.3006	28.3372	27.9665	28.3881	28.0466	28.0277	28.1223	27.973	28.0115	28.2773	28.2246	28.1794	28.2601	28.3761	28.3011	28.3465	28.0209	27.9875	28.2355
PROT_0660	22.8495	22.493	22.4922	22.4954	23.0826	22.9772	22.7634	22.4491	22.2289	22.6662	22.7663	22.8713	22.6482	22.2971	22.9033	22.5525	22.497	22.2931	22.6214	22.1387	22.7767	22.6549	22.9147	22.7653		22.3533	22.2646	22.8597	22.7728		22.2106	22.6018	23.0306	22.3205	22.714	22.4179	22.6051	22.561	22.4951	22.8089	22.2853	22.9759	22.385	22.9449	22.6779	22.6801	22.4795	21.763	22.6059	22.9085
PROT_0661	25.0394	24.7309	24.8684	24.722	25.14	25.3547	24.4664	24.9583	24.7251	24.5812	24.4513	24.2804	25.1112	24.6959	24.6202	24.9066	24.8542	25.0005	25.0154	24.725	25.0236	25.014	25.1056	24.9446		24.6252	24.7423	24.7804	24.5915	24.7561	24.7821	24.5879	25.0017	24.7668	24.7954	24.8323	24.9263	24.7215	24.3814	24.6835	24.507	24.8356	24.7638	24.4426	24.893	24.8258	24.5672	25.0191	24.8472	24.6561
